GeneID	Pituitary_rep1	Pituitary_rep2	Pituitary_rep3	Pituitary_rep4	Pituitary_rep5	Pituitary_rep6
NP_001000558.1	0.0	0.0	0.0	0.0		
NP_001000559.1	0.0	0.0	0.0	0.0		
NP_001000560.1	0.0	0.0	0.0	0.0		
NP_001000561.1	0.0	0.0	0.0	0.0		
NP_001000562.1	0.0	0.0	0.0	0.0		
NP_001000563.1	0.0	0.0	0.0	0.0		
NP_001000564.1	0.0	0.0	0.0	0.0		
NP_001000565.1	0.0	0.0	0.0	0.0		
NP_001000566.1	0.0	0.0	0.0	0.0		
NP_001000567.1	0.0	0.0	0.0	0.0		
NP_001000568.1	0.0	0.0	0.0	0.0		
NP_001000569.1	0.0	0.0	0.0	0.0		
NP_001000570.1	0.0	0.0	0.0	0.0		
NP_001000571.1	0.0	0.0	0.0	0.0		
NP_001000572.2	0.0	0.0	0.0	0.0		
NP_001000573.1	0.0	0.0	0.0	0.0		
NP_001000574.1	0.0	0.0	0.0	0.0		
NP_001000575.1	0.0	0.0	0.0	0.0		
NP_001000576.1	0.0	0.0	0.0	0.0		
NP_001000577.1	0.0	0.0	0.0	0.0		
NP_001000578.1	0.0	0.0	0.0	0.0		
NP_001000579.1	0.0	0.0	0.0	0.0		
NP_001000580.1	0.0	0.0	0.0	0.0		
NP_001000581.1	0.0	0.0	0.0	0.0		
NP_001000582.1	0.0985468	0.0475687	0.0619602	0.0793271		
NP_001000583.1	0.0	0.0	0.0	0.0		
NP_001000584.1	0.0	0.0	0.0	0.0		
NP_001000585.2	0.0	0.0	0.0	0.0		
NP_001000586.1	0.0	0.0	0.0	0.0		
NP_001000587.1	0.0	0.0	0.0	0.0		
NP_001000588.1	0.0	0.0	0.0	0.0		
NP_001000589.1	0.0	0.0	0.0	0.0		
NP_001000590.1	0.0	0.0	0.0	0.0		
NP_001000591.1	0.012004	0.0154372	0.0603924	0.0		
NP_001000592.1	0.0	0.0	0.0	0.0		
NP_001000593.2	0.0	0.0	0.0	0.0		
NP_001000594.1	0.0478124	0.0461084	0.0601388	0.0		
NP_001000595.2	0.0	0.0	0.0	0.0		
NP_001000596.1	0.0248537	0.016001	0.062501	0.0800171		
NP_001000597.1	0.0	0.0	0.0	0.0		
NP_001000598.1	0.0	0.0	0.0	0.0		
NP_001000600.1	0.0372805	0.0	0.0	0.0		
NP_001000601.1	0.0	0.0	0.0	0.0		
NP_001000602.1	0.0	0.0	0.0	0.0		
NP_001000603.1	0.0	0.0	0.0	0.0		
NP_001000604.1	0.0	0.0	0.0	0.0		
NP_001000605.1	0.0	0.0	0.0	0.0		
NP_001000606.1	0.0	0.0	0.0	0.0		
NP_001000607.1	0.0	0.0	0.0	0.0		
NP_001000608.1	0.0	0.0	0.0	0.0		
NP_001000609.1	0.0	0.0	0.0	0.0		
NP_001000610.1	0.0	0.0	0.0	0.0		
NP_001000611.1	0.0	0.0	0.0	0.0		
NP_001000613.1	0.0	0.0	0.0	0.0		
NP_001000614.1	0.0	0.0	0.0	0.0		
NP_001000615.1	0.0	0.0	0.0	0.0		
NP_001000616.1	0.0	0.0	0.0	0.0		
NP_001000617.1	0.0	0.0	0.0	0.0		
NP_001000618.1	0.0	0.0	0.0	0.0		
NP_001000619.1	0.0	0.0	0.0	0.0		
NP_001000621.1	0.0	0.0	0.0	0.0		
NP_001000622.1	0.0	0.0	0.0	0.0		
NP_001000623.1	0.0	0.0	0.0	0.0		
NP_001000624.1	0.0	0.0	0.0	0.0		
NP_001000625.1	0.0	0.0	0.0	0.0		
NP_001000627.1	0.0	0.0	0.0	0.0		
NP_001000628.1	0.0	0.0	0.0	0.0		
NP_001000629.1	0.0	0.0	0.0	0.0		
NP_001000630.1	0.0	0.0	0.0	0.0		
NP_001000631.1	0.0	0.0	0.0	0.0		
NP_001000632.1	0.0	0.0	0.0	0.0		
NP_001000633.1	0.0	0.0	0.0	0.0		
NP_001000634.1	0.0	0.0	0.0	0.0		
NP_001000635.1	0.0	0.0	0.0	0.0		
NP_001000636.1	0.0	0.0	0.0	0.0		
NP_001000637.1	0.0	0.0	0.0	0.0		
NP_001000638.1	0.0	0.0	0.0	0.0		
NP_001000639.1	0.0	0.0	0.0	0.0		
NP_001000640.1	0.0	0.0	0.0	0.0		
NP_001000641.1	0.0	0.0	0.0	0.0		
NP_001000642.1	0.0	0.0	0.0	0.0		
NP_001000643.1	0.0	0.0	0.0	0.0		
NP_001000644.1	0.0	0.0	0.0	0.0		
NP_001000645.1	0.0	0.0	0.0	0.0		
NP_001000646.1	0.0	0.0	0.0	0.0		
NP_001000647.1	0.0	0.0	0.0	0.0		
NP_001000648.1	0.0	0.0	0.0	0.0		
NP_001000649.1	0.0	0.0	0.0	0.0		
NP_001000650.1	0.0	0.0	0.0	0.0		
NP_001000651.1	0.0	0.0	0.0	0.0		
NP_001000652.1	0.0	0.0	0.0	0.0		
NP_001000654.1	0.0	0.0	0.0	0.0		
NP_001000655.1	0.0	0.0	0.0	0.0		
NP_001000656.1	0.0	0.0	0.0	0.0		
NP_001000657.1	0.0	0.0	0.0	0.0		
NP_001000658.1	0.0	0.0	0.0	0.0		
NP_001000659.1	0.0	0.0	0.0	0.0		
NP_001000660.1	0.0	0.0	0.0	0.0		
NP_001000661.1	0.0	0.0	0.0	0.0		
NP_001000663.1	0.0	0.0	0.0	0.0		
NP_001000664.1	0.0	0.0	0.0	0.0		
NP_001000665.1	0.0	0.0	0.0	0.0		
NP_001000666.1	0.0	0.0	0.0	0.0		
NP_001000667.1	0.0	0.0	0.0	0.0		
NP_001000668.1	0.0	0.0	0.0	0.0		
NP_001000669.1	0.0	0.0	0.0	0.0		
NP_001000670.1	0.0	0.0	0.0	0.0		
NP_001000671.1	0.0	0.0	0.0	0.0		
NP_001000672.1	0.0	0.0	0.0	0.0		
NP_001000673.1	0.0	0.0	0.0	0.0		
NP_001000674.1	0.0	0.0	0.0	0.0		
NP_001000675.1	0.0	0.0	0.0	0.0		
NP_001000676.1	0.0	0.0	0.0	0.0		
NP_001000678.1	0.0	0.0	0.0	0.0		
NP_001000679.1	0.0	0.0	0.0	0.0		
NP_001000680.1	0.0	0.0	0.0	0.0		
NP_001000681.1	0.0	0.0	0.0	0.0		
NP_001000682.1	0.0	0.0	0.0	0.0		
NP_001000683.1	0.0	0.0	0.0	0.0		
NP_001000684.1	0.0	0.0	0.0	0.0		
NP_001000685.1	0.0	0.0	0.0	0.0		
NP_001000686.1	0.0	0.0	0.062775	0.0		
NP_001000687.1	0.0	0.0	0.0	0.0		
NP_001000688.1	0.0	0.0	0.0	0.0		
NP_001000689.1	0.0247447	0.0	0.0	0.0		
NP_001000690.1	0.0	0.0	0.0	0.0		
NP_001000691.1	0.0	0.0	0.0	0.0		
NP_001000692.1	0.0	0.0	0.0	0.0		
NP_001000693.1	0.0	0.0	0.0	0.0		
NP_001000694.1	0.0	0.0	0.0	0.0		
NP_001000695.1	0.0	0.0	0.0	0.0		
NP_001000697.1	0.0	0.0	0.0	0.0		
NP_001000698.1	0.0	0.0	0.0	0.0		
NP_001000699.1	0.0	0.0	0.0	0.0		
NP_001000700.1	0.0	0.0	0.0	0.0		
NP_001000702.1	0.0	0.016001	0.062501	0.240051		
NP_001000703.1	0.0	0.0	0.0	0.0		
NP_001000704.1	0.0	0.0	0.0	0.0		
NP_001000705.1	0.0	0.0	0.0	0.0		
NP_001000706.1	0.0	0.0	0.0	0.0		
NP_001000707.1	0.0	0.0	0.0	0.0		
NP_001000709.1	0.0	0.0	0.0	0.0		
NP_001000710.1	0.0	0.0	0.0	0.0		
NP_001000711.1	0.0	0.0	0.0	0.0		
NP_001000712.1	0.0	0.0	0.0	0.0		
NP_001000713.1	0.0	0.0158562	0.0	0.0		
NP_001000714.1	0.0	0.0	0.0	0.0		
NP_001000715.1	0.0	0.0	0.0	0.0		
NP_001000716.1	0.0	0.0	0.0	0.0		
NP_001000717.1	0.0	0.0	0.0	0.0		
NP_001000718.1	0.0	0.0	0.0	0.0		
NP_001000719.1	0.0	0.0	0.0	0.0		
NP_001000720.1	0.0	0.0	0.0	0.0		
NP_001000721.1	0.0	0.0	0.0	0.0		
NP_001000722.1	0.0	0.0	0.0	0.0		
NP_001000723.1	0.0	0.0	0.0	0.0		
NP_001000724.1	0.0	0.0	0.0	0.0		
NP_001000725.1	0.0	0.0	0.0609061	0.0		
NP_001000726.1	0.0	0.0	0.0	0.0		
NP_001000727.1	0.0	0.0	0.0	0.0		
NP_001000728.1	0.0	0.0	0.0	0.0		
NP_001000730.1	0.0	0.0	0.0	0.0		
NP_001000732.1	0.0	0.0	0.0	0.0		
NP_001000733.1	0.0	0.0	0.0	0.0		
NP_001000734.1	0.0	0.0	0.0	0.0		
NP_001000735.1	0.0	0.0	0.0	0.0		
NP_001000736.1	0.0	0.0	0.0	0.0		
NP_001000737.1	0.0	0.0	0.0	0.0		
NP_001000738.1	0.0	0.0	0.0	0.0		
NP_001000739.1	0.0	0.0	0.0	0.0		
NP_001000740.1	0.0	0.0	0.0	0.0		
NP_001000742.1	0.0	0.0	0.0	0.0		
NP_001000743.1	0.0	0.0	0.0	0.0		
NP_001000744.1	0.0	0.0	0.0	0.0		
NP_001000745.1	0.0	0.0	0.0	0.0		
NP_001000746.1	0.0	0.0314281	0.0	0.0		
NP_001000747.1	0.0	0.0	0.0	0.0		
NP_001000748.1	0.0	0.0	0.0	0.0		
NP_001000749.1	0.0	0.0	0.0	0.0		
NP_001000750.1	0.0	0.0	0.0	0.0		
NP_001000751.1	0.0	0.0	0.0	0.0		
NP_001000752.1	0.0	0.0	0.0	0.0		
NP_001000753.1	0.0	0.0	0.0	0.0		
NP_001000754.1	0.0	0.0	0.0	0.0		
NP_001000757.1	0.0	0.0	0.0	0.0		
NP_001000758.1	0.0	0.0	0.0	0.0		
NP_001000759.1	0.0358593	0.0614779	0.120278	0.0770031		
NP_001000760.1	0.0	0.0	0.0	0.0		
NP_001000761.1	0.0	0.0	0.0	0.0		
NP_001000762.1	0.0124268	0.0	0.0	0.0		
NP_001000764.1	0.0	0.0	0.0	0.0		
NP_001000765.1	0.0	0.0	0.0	0.0		
NP_001000766.1	0.0	0.0	0.0	0.0		
NP_001000767.1	0.0	0.0161485	0.0	0.0		
NP_001000768.1	0.0	0.0	0.0	0.0		
NP_001000769.1	0.0	0.0	0.0	0.0		
NP_001000770.1	0.0	0.0	0.0	0.0		
NP_001000771.1	0.0	0.0	0.0	0.0		
NP_001000772.1	0.0	0.0	0.0	0.0		
NP_001000773.1	0.0	0.0	0.0	0.0		
NP_001000774.1	0.0	0.0	0.0	0.0		
NP_001000775.1	0.0	0.0	0.0	0.0		
NP_001000776.1	0.0	0.0	0.0	0.0		
NP_001000777.1	0.0	0.0	0.0	0.0		
NP_001000778.1	0.0	0.0	0.0	0.0		
NP_001000780.1	0.262968	0.56867	0.0601388	0.308012		
NP_001000781.1	1.36005	2.53806	0.622325	2.31855		
NP_001000782.1	1.06541	0.856591	0.182718	1.71561		
NP_001000783.1	0.0	0.0	0.0	0.0		
NP_001000784.1	0.0	0.0	0.0	0.0		
NP_001000785.1	0.0	0.0	0.0	0.0		
NP_001000786.1	0.0	0.0	0.0	0.0		
NP_001000787.1	0.048847	0.0	0.0	0.0786489		
NP_001000788.1	0.0260964	0.0480031	0.062501	2.31604e-08		
NP_001000789.1	0.0	0.0	0.0	0.0		
NP_001000790.1	0.0742342	0.0	0.0622294	0.0		
NP_001000791.1	0.0	0.0	0.0	0.0		
NP_001000792.1	0.0	0.0	0.0	0.0		
NP_001000793.1	0.0	0.0	0.0	0.0		
NP_001000794.1	0.0	0.0	0.0	0.0		
NP_001000795.1	0.0748909	0.0803721	0.2511	0.0		
NP_001000796.1	0.0	0.0	0.0	0.0		
NP_001000797.1	0.0	0.0	0.0	0.0		
NP_001000798.1	0.0	0.0	0.0	0.0		
NP_001000799.1	0.0	0.0	0.0	0.0		
NP_001000800.1	0.0248537	0.0800052	0.0	0.160034		
NP_001000801.1	0.0	0.0	0.0	0.0		
NP_001000803.1	0.0369551	0.0475687	0.0619602	0.0		
NP_001000804.1	0.0	0.0	0.0	0.0		
NP_001000805.1	0.0	0.0	0.0	0.0		
NP_001000806.1	0.0249636	0.0	0.0	0.0		
NP_001000807.1	0.0	0.0	0.0	0.0		
NP_001000808.1	0.0	0.0	0.0313875	0.0		
NP_001000809.1	0.0	0.0	0.0	0.0		
NP_001000812.1	0.0	0.0	0.0	0.0		
NP_001000813.1	0.0	0.0	0.0	0.0		
NP_001000814.1	0.0	0.0158562	0.0	0.0793271		
NP_001000815.1	0.0	0.0	0.0	0.0		
NP_001000816.1	0.0	0.0	0.0	0.0		
NP_001000817.1	0.0	0.0	0.0	0.0		
NP_001000818.1	0.0499272	0.0	0.0	0.0		
NP_001000819.2	0.0	0.0	0.0	0.0		
NP_001000820.1	0.0	0.0	0.0	0.0		
NP_001000821.1	0.0	0.0	0.0	0.0		
NP_001000822.1	0.0	0.0	0.0	0.0		
NP_001000823.1	0.0	0.0	0.0	0.0		
NP_001000824.1	0.0	0.0	0.0	0.0		
NP_001000825.1	0.0	0.0	0.0	0.0		
NP_001000826.1	0.0	0.0	0.0	0.0		
NP_001000827.1	0.0	0.0	0.0	0.0		
NP_001000828.1	0.0	0.0	0.0	0.0		
NP_001000829.1	0.0	0.0	0.0	0.0		
NP_001000830.1	0.0	0.0	0.0	0.0		
NP_001000831.1	0.0	0.0	0.0	0.0		
NP_001000832.1	0.0	0.0	0.0606481	0.0		
NP_001000833.1	0.357232	0.142706	0.0	0.0793271		
NP_001000834.1	0.0	0.0	0.0	0.0		
NP_001000835.1	0.0	0.0	0.0	0.0		
NP_001000836.1	0.0	0.0	0.0	0.0		
NP_001000837.1	0.0	0.0	0.0	0.0		
NP_001000838.1	0.0	0.0	0.0	0.0		
NP_001000839.1	0.0	0.0	0.0	0.0		
NP_001000840.1	0.0	0.0	0.0	0.0		
NP_001000841.1	0.0	0.0	0.0	0.0		
NP_001000842.1	0.119531	0.0	0.0	0.385016		
NP_001000843.1	0.0	0.0	0.0	0.0		
NP_001000844.1	0.0	0.0	0.0	0.0		
NP_001000845.1	0.0	0.0	0.0	0.0		
NP_001000846.1	0.0	0.0	0.0	0.0		
NP_001000847.1	0.0	0.0	0.0	0.0		
NP_001000848.1	0.0	0.0	0.0	0.0		
NP_001000849.1	0.0	0.0	0.0	0.0		
NP_001000850.1	0.0	0.0	0.0	0.0		
NP_001000851.1	0.0	0.0	0.0	0.0		
NP_001000852.1	0.0	0.0	0.0	0.0		
NP_001000853.1	0.0	0.0	0.0622294	0.0		
NP_001000854.1	0.0	0.0	0.0	0.0		
NP_001000855.1	0.0	0.0	0.0	0.0		
NP_001000856.1	0.0	0.0	0.0	0.0		
NP_001000857.1	0.0	0.0	0.0	0.0		
NP_001000858.1	0.0	0.0	0.0	0.0		
NP_001000859.2	0.0	0.0	0.0	0.0		
NP_001000862.1	0.0	0.0	0.0	0.0		
NP_001000864.1	0.0	0.0	0.0	0.0		
NP_001000865.1	0.0	0.0	0.0	0.0		
NP_001000867.1	0.0247447	0.0	0.0	0.0		
NP_001000868.1	0.0125373	0.0	0.0	0.0		
NP_001000869.1	0.0	0.0	0.0	0.0		
NP_001000870.1	0.0	0.0	0.0	0.0		
NP_001000871.1	0.0	0.0	0.0	0.0		
NP_001000872.1	0.0	0.0158562	0.0	0.0		
NP_001000873.1	0.0	0.0	0.0	0.0		
NP_001000874.1	0.0	0.0	0.0	0.0		
NP_001000875.1	0.0	0.0	0.0	0.0		
NP_001000876.1	0.0	0.0	0.0	0.0		
NP_001000877.1	0.0	0.0	0.0	0.0		
NP_001000878.1	0.0	0.0	0.0	0.0		
NP_001000879.1	0.0	0.0	0.0	0.0		
NP_001000880.1	0.0	0.0	0.0	0.0		
NP_001000881.1	0.0	0.0	0.0	0.0		
NP_001000882.1	0.0	0.0	0.0	0.0		
NP_001000883.1	0.0	0.0	0.0	0.0		
NP_001000884.1	0.0	0.0	0.0	0.0		
NP_001000885.1	0.0	0.0	0.0	0.0		
NP_001000886.1	0.0	0.0	0.0	0.0		
NP_001000887.1	0.0	0.0	0.0	0.0		
NP_001000888.1	0.0	0.0	0.0688971	0.0		
NP_001000889.1	0.0	0.0	0.0	0.0		
NP_001000890.1	0.0	0.0	0.0	0.0		
NP_001000891.1	0.0	0.0	0.0	0.0		
NP_001000892.1	0.0	0.0	0.0	0.0		
NP_001000894.1	0.0	0.0	0.0	0.0		
NP_001000895.1	0.0	0.0	0.0	0.0		
NP_001000896.1	0.263283	0.258376	0.697555	0.403596		
NP_001000897.1	0.134329	0.0314281	0.0	0.0786489		
NP_001000898.1	0.0	0.0	0.0	0.0		
NP_001000899.1	0.0	0.0	0.0	0.0		
NP_001000900.1	0.0	0.0	0.0	0.0		
NP_001000901.1	0.0	0.0	0.0	0.0		
NP_001000902.1	0.0	0.0	0.0	0.0		
NP_001000903.1	0.0	0.0	0.0	0.0		
NP_001000904.1	0.0	0.0	0.0	0.0		
NP_001000905.1	0.0	0.0	0.0	0.0		
NP_001000906.1	0.0	0.0	0.0	0.0		
NP_001000908.1	0.0	0.0	0.0	0.0		
NP_001000909.1	0.0	0.0	0.0	0.0		
NP_001000910.1	0.0	0.0	0.0	0.0		
NP_001000911.1	0.0	0.0	0.0	0.0		
NP_001000912.1	0.0	0.0	0.0	0.0		
NP_001000913.1	0.395916	0.0477849	0.373376	0.239012		
NP_001000914.1	0.0	0.0	0.0	0.0		
NP_001000915.1	0.0	0.0	0.0	0.0		
NP_001000916.1	0.0	0.0	0.0	0.0		
NP_001000917.1	0.0	0.0	0.0	0.0		
NP_001000919.1	0.0	0.0	0.0	0.0		
NP_001000921.1	0.0	0.0	0.0	0.0		
NP_001000922.1	0.0	0.0	0.0	0.0		
NP_001000923.1	0.0	0.0	0.0	0.0		
NP_001000924.1	0.0	0.0	0.0	0.0		
NP_001000925.1	0.0	0.0	0.0	0.0		
NP_001000926.1	0.0	0.0	0.0	0.0		
NP_001000927.1	0.0	0.0	0.0	0.0		
NP_001000928.1	0.0	0.0	0.0	0.0		
NP_001000929.1	0.0	0.0	0.0	0.0		
NP_001000930.1	0.0	0.0	0.0	0.0		
NP_001000931.1	0.0	0.0	0.0	0.0		
NP_001000932.1	0.0	0.0	0.0	0.0		
NP_001000933.1	0.0	0.0	0.0	0.0		
NP_001000934.1	0.0	0.0	0.0	0.0		
NP_001000935.1	0.0	0.0	0.0	0.0		
NP_001000936.1	0.0	0.0	0.0	0.0		
NP_001000937.1	0.0	0.0	0.0	0.0		
NP_001000938.1	0.0	0.0	0.0	0.0		
NP_001000940.1	0.0	0.0	0.0	0.0		
NP_001000941.1	0.0	0.0	0.0	0.0		
NP_001000942.1	0.0	0.0	0.0	0.0		
NP_001000943.1	0.0	0.0	0.0	0.0		
NP_001000944.1	0.0	0.0	0.0	0.0		
NP_001000945.1	0.0	0.0	0.0	0.0		
NP_001000946.2	0.0	0.0	0.0	0.0		
NP_001000947.2	0.0	0.0	0.0	0.0		
NP_001000948.1	0.0	0.0	0.0	0.0		
NP_001000949.1	0.0	0.0	0.0	0.0		
NP_001000950.1	0.0	0.0	0.0	0.0		
NP_001000951.1	0.0	0.0	0.0	0.0		
NP_001000952.1	0.0	0.0	0.0	0.0		
NP_001000953.1	0.0	0.0	0.0	0.0		
NP_001000954.1	0.0	0.0	0.0	0.0		
NP_001000955.1	0.0	0.0	0.0	0.0		
NP_001000956.1	0.0114685	0.00736187	0.0577151	0.0		
NP_001000957.1	0.0	0.0	0.0	0.0		
NP_001000958.1	0.0	0.0	0.0	0.0		
NP_001000959.1	0.0	0.0	0.0	0.0		
NP_001000960.1	0.0	0.0	0.0	0.0		
NP_001000961.1	0.0	0.0	0.0	0.0		
NP_001000962.1	0.386463	0.36376	0.62775	0.614146		
NP_001000963.1	0.0	0.0	0.0	0.0		
NP_001000964.1	0.0	0.0	0.0	0.0		
NP_001000965.1	0.0	0.0	0.0	0.0		
NP_001000966.1	0.0	0.0	0.0	0.0		
NP_001000968.1	0.0	0.0	0.0	0.0		
NP_001000969.1	0.0	0.0	0.0	0.0		
NP_001000970.1	0.0	0.0	0.0	0.0		
NP_001000971.1	0.0	0.0	0.0	0.0		
NP_001000973.1	0.0	0.0	0.0	0.0		
NP_001000974.1	0.0358593	0.0	0.0	0.0		
NP_001000975.1	0.0	0.0	0.0	0.0		
NP_001000976.1	0.0	0.0311487	0.0	0.0		
NP_001000977.1	0.0	0.0	0.0	0.0		
NP_001000978.1	0.0	0.0	0.0	0.0		
NP_001000979.1	0.0	0.0	0.0	0.0		
NP_001000980.1	0.0	0.0	0.0	0.0		
NP_001000981.1	0.0	0.0	0.0	0.0		
NP_001000982.1	0.0	0.0	0.0	0.0		
NP_001000983.1	0.0	0.0	0.0	0.0		
NP_001000984.1	0.0	0.0	0.0	0.0		
NP_001000985.1	0.0	0.0	0.0	0.0		
NP_001000986.1	0.0	0.0	0.0	0.0		
NP_001000987.1	0.0	0.0	0.0	0.0		
NP_001000988.1	0.0	0.0	0.0	0.0		
NP_001000991.1	0.0	0.0	0.0	0.0		
NP_001000993.1	0.0	0.0	0.0	0.0		
NP_001000995.1	0.0	0.0	0.0	0.0		
NP_001000996.1	0.0	0.0	0.0	0.0		
NP_001000997.1	0.0	0.0	0.0	0.0		
NP_001000998.1	0.0	0.0	0.0	0.0		
NP_001000999.1	0.0	0.0	0.0	0.0		
NP_001001000.1	0.0	0.0	0.0	0.0		
NP_001001001.1	0.0	0.0	0.0	0.0		
NP_001001003.1	0.0	0.0	0.0	0.0		
NP_001001004.1	0.0	0.0	0.0	0.0		
NP_001001005.1	0.0	0.0	0.0	0.0		
NP_001001006.1	0.0	0.0	0.0	0.0		
NP_001001007.1	0.0	0.0	0.0	0.0		
NP_001001009.1	0.0	0.0	0.0	0.0		
NP_001001010.1	0.0	0.0	0.0	0.0		
NP_001001012.1	0.0126497	0.0162987	0.0	0.0814337		
NP_001001013.1	0.0	0.0	0.0	0.0		
NP_001001014.1	0.0	0.0	0.0	0.0		
NP_001001015.1	0.0	0.0	0.0	0.0		
NP_001001016.1	0.0	0.0	0.0	0.0		
NP_001001017.1	0.0	0.0	0.0	0.0		
NP_001001018.1	0.0	0.0	0.0	0.0		
NP_001001019.1	0.0	0.0	0.0	0.0		
NP_001001020.1	0.0	0.0	0.0	0.0		
NP_001001021.1	0.0	0.0	0.0	0.0		
NP_001001022.1	0.0	0.0	0.0	0.0		
NP_001001023.1	0.0	0.0	0.0	0.0		
NP_001001024.1	0.0	0.0	0.0	0.0		
NP_001001025.1	0.0	0.0	0.0	0.0		
NP_001001026.1	0.0	0.0	0.0	0.0		
NP_001001027.1	0.0	0.0	0.0	0.0		
NP_001001028.1	0.0	0.0	0.0	0.0		
NP_001001029.1	0.0	0.0	0.0	0.0		
NP_001001030.1	0.0	0.0	0.0	0.0		
NP_001001031.1	0.0	0.0	0.0	0.0		
NP_001001033.1	0.0	0.0	0.0	0.0		
NP_001001034.1	0.586399	0.287273	0.0689844	0.174627		
NP_001001035.1	0.0	0.0	0.0	0.0		
NP_001001037.1	0.0	0.0	0.0	0.0		
NP_001001038.1	0.0	0.0	0.0	0.0		
NP_001001039.1	0.0	0.0	0.0	0.0		
NP_001001040.1	0.0	0.0	0.0	0.0		
NP_001001041.1	0.0123184	0.0	0.0	0.0		
NP_001001043.1	0.0	0.0	0.0	0.0		
NP_001001045.1	0.0	0.0	0.0	0.0		
NP_001001046.1	0.0	0.0	0.0	0.0		
NP_001001047.1	0.0	0.0	0.0	0.0		
NP_001001048.1	0.0	0.0	0.0	0.0		
NP_001001049.1	0.0	0.0	0.0	0.0		
NP_001001050.1	0.0	0.0	0.0	0.0		
NP_001001051.1	0.0	0.0	0.0	0.0		
NP_001001052.1	0.0	0.0	0.0	0.0		
NP_001001053.1	0.0	0.0	0.0	0.0		
NP_001001054.1	0.0	0.0	0.0	0.0		
NP_001001055.1	0.0	0.0	0.0	0.0		
NP_001001056.1	0.0	0.0	0.0	0.0		
NP_001001058.1	0.0	0.0	0.0	0.0		
NP_001001059.1	0.0	0.0	0.0	0.0		
NP_001001060.1	0.0	0.0	0.0	0.0		
NP_001001061.1	0.0	0.0	0.0	0.0		
NP_001001062.1	0.0	0.0	0.0	0.0		
NP_001001063.1	0.0	0.0	0.0	0.0		
NP_001001064.1	0.0	0.0	0.0	0.0		
NP_001001065.1	0.0	0.0	0.0	0.0		
NP_001001066.1	0.0	0.0	0.0	0.0		
NP_001001067.1	0.0	0.0	0.0	0.0		
NP_001001068.1	0.0	0.0	0.0	0.0		
NP_001001069.1	0.0	0.0	0.0	0.0		
NP_001001071.1	0.0	0.0	0.0	0.0		
NP_001001073.1	0.0	0.0	0.0	0.0		
NP_001001074.1	0.0	0.0	0.0	0.0		
NP_001001075.1	0.0	0.0	0.0	0.0		
NP_001001076.1	0.0	0.0	0.0	0.0		
NP_001001077.1	0.0	0.0	0.0	0.0		
NP_001001078.1	0.0127641	0.0	0.0	0.0		
NP_001001079.1	0.0	0.0	0.0	0.0		
NP_001001080.1	0.0	0.0	0.0	0.0		
NP_001001081.1	0.0	0.0	0.0	0.0		
NP_001001082.1	0.0	0.0	0.0	0.0		
NP_001001083.1	0.0	0.0	0.0	0.0		
NP_001001084.1	0.0	0.0	0.0	0.0		
NP_001001085.1	0.0	0.0	0.0	0.0		
NP_001001086.1	0.0	0.0	0.0	0.0		
NP_001001087.2	0.0	0.0	0.0	0.0		
NP_001001088.1	0.0	0.0	0.0	0.0		
NP_001001089.1	0.0	0.0	0.0	0.0		
NP_001001090.1	0.0	0.0	0.0	0.0		
NP_001001091.1	0.0	0.0	0.0	0.0403596		
NP_001001092.1	0.0	0.0	0.0	0.0403596		
NP_001001093.1	0.0	0.0	0.0	0.0		
NP_001001094.1	0.0	0.0	0.0	0.0		
NP_001001095.1	0.0	0.0	0.0	0.0		
NP_001001096.1	0.0	0.0	0.0	0.0		
NP_001001097.1	0.0361657	0.0775273	0.0	0.0776531		
NP_001001098.1	0.0118031	0.0	0.0	0.0		
NP_001001099.1	0.0381199	0.0163749	0.0	0.0		
NP_001001100.1	0.0	0.0163749	0.0	0.0		
NP_001001101.1	0.0	0.0	0.0	0.0		
NP_001001102.1	0.0	0.0	0.0	0.0		
NP_001001103.1	0.0	0.0164517	0.0	0.0		
NP_001001104.1	0.0	0.0	0.0	0.0		
NP_001001105.1	0.0	0.0	0.0	0.0		
NP_001001106.1	0.0	0.0	0.0	0.0		
NP_001001107.1	0.0	0.0	0.0	0.0		
NP_001001108.1	0.0	0.0	0.0	0.0		
NP_001001110.1	0.0	0.0	0.0	0.0		
NP_001001111.1	0.0	0.0	0.0	0.0		
NP_001001112.1	0.0	0.0	0.0	0.0		
NP_001001113.1	0.0	0.0	0.0	0.0		
NP_001001115.1	0.0	0.0	0.0	0.0		
NP_001001116.1	0.0	0.0161485	0.0906	0.0		
NP_001001117.1	0.0125373	0.0807425	0.0	0.0		
NP_001001119.1	1.87239	1.03066	1.50989	1.1498		
NP_001001120.1	0.0	0.0	0.0	0.0		
NP_001001121.1	0.0	0.0	0.0	0.0		
NP_001001122.1	0.0755593	0.0811163	0.12666	0.0		
NP_001001123.1	0.0	0.0	0.0	0.0		
NP_001001124.1	0.0	0.0	0.0	0.0		
NP_001001126.1	0.0	0.0	0.0	0.0		
NP_001001144.2	6.41773	12.7749	17.3627	16.0697	21.6454	12.3282
NP_001001160.1	0.412282	0.646585	0.555186	1.07508	1.38626	1.78365
NP_001001179.2	0.141391	0.123855	0.201737	0.244935	0.124486	0.29976
NP_001001180.2	9.72032	13.6595	12.1846	13.8905	15.9732	14.3206
NP_001001183.1	7.27991	6.7611	7.02087	9.96723	9.20283	11.2153
