Orthogroup	Canis_lupus_protein	Macaca_fascicularis_protein	Mus_musculus_protein	Rattus_norvegicus_protein
OG0000875	XP_038430445.1	XP_045246244.2, XP_045247653.2, XP_045250815.2, XP_065376656.1, XP_065379867.1, XP_065383147.1, XP_065392972.1, XP_065394835.1		XP_038938798.1, XP_063126151.1
OG0000876	XP_038432631.1	XP_005570079.2, XP_065380259.1	NP_631964.1	NP_001041329.1, XP_038936130.1, XP_038949758.1, XP_038952247.1, XP_063129850.1, XP_063135721.1, XP_063141377.1
OG0000877	XP_038436008.1	XP_005559270.1, XP_015297686.3	NP_631878.2	NP_001178669.1, XP_017450030.1, XP_063118853.1, XP_063118854.1, XP_063118855.1, XP_063118856.1, XP_063118858.1
OG0000878	XP_038441568.1, XP_038443092.1	XP_005549614.1, XP_005574229.1, XP_005593332.1	NP_067270.1, NP_598498.1, NP_775590.2	NP_001178657.1, NP_446175.1, XP_038963729.1
OG0000879	XP_038442321.1, XP_038442327.1	XP_005541374.3, XP_015307667.1	NP_001013801.2, NP_001028622.1, NP_001164324.1, NP_766236.2, NP_778191.1	NP_001012029.1, NP_001414422.1
OG0000880	XP_038442417.1, XP_038443099.1, XP_038444771.1, XP_038444791.1	XP_005595090.1, XP_045240082.1, XP_065394150.1	NP_001096135.1, NP_001268459.1, NP_001268460.1	NP_001100439.1
OG0000881	XP_038442455.1, XP_038444728.1	XP_005593899.1, XP_005593905.1, XP_005595132.2	NP_001074605.1, NP_001107556.1, NP_808414.2	NP_001102840.1, NP_001102841.1, NP_001178653.1
OG0000882	XP_038442614.1, XP_038444423.1, XP_038444438.1, XP_038444454.1, XP_038444779.1	XP_005594839.3, XP_015299453.1, XP_045240413.2	NP_081937.1	NP_001012132.1, XP_063136575.1
OG0000883	XP_038443489.1, XP_038443490.1, XP_038444858.1, XP_038445320.1, XP_038445321.1, XP_038445386.1, XP_038445388.1, XP_038445491.1, XP_038445492.1, XP_038445499.1, XP_038445534.1			
OG0000884	XP_038443901.1, XP_038445509.1, XP_038445510.1, XP_038445565.1	XP_005594315.3, XP_005594316.2, XP_005594323.1, XP_045239360.2, XP_045239367.2, XP_045239369.2, XP_045239841.1		
OG0000885	XP_038444761.1	XP_045240380.1, XP_045240381.2	NP_001020254.1, NP_001138878.1, NP_032981.1, NP_076383.1	NP_001020045.1, NP_001020072.1, XP_006257545.2, XP_063133725.1
OG0000886		XP_005539589.3, XP_005539620.3, XP_005539628.1	NP_001011753.2, NP_666399.1, NP_666401.1	NP_001000271.1, NP_001000509.1, NP_001000886.1, NP_001000887.1, NP_001001115.1
OG0000887		XP_005555134.2, XP_005555140.3, XP_015305564.1, XP_045248429.1, XP_065401169.1	NP_032202.1, NP_033166.1, NP_976065.1	NP_001381519.1, NP_110472.2, NP_446099.1
OG0000888		XP_005585914.3	NP_001157761.1, NP_001406807.1, NP_766191.1, XP_006518990.1	NP_001014257.1, NP_001019443.1, NP_001406817.1, XP_038949822.1, XP_038949825.1, XP_063130939.1
OG0000889			NP_001013772.1	XP_001070885.1, XP_017456252.3, XP_017456254.2, XP_038952249.2, XP_038952252.1, XP_038952255.2, XP_038952364.1, XP_063132944.1, XP_063132946.1, XP_063132948.1
OG0000890			NP_001034777.1, NP_001034784.1, NP_001035178.3, NP_001093935.1, NP_001095927.3, NP_001107629.1, NP_001171898.1, NP_918952.2, NP_957688.2, XP_003689018.1, XP_003689019.1	
OG0000891			NP_001296145.1, NP_001371053.1, NP_001411789.1, NP_722475.1, NP_941021.1, XP_006515360.5, XP_017171171.1, XP_017171189.2, XP_030099084.1, XP_030103371.2, XP_036014156.1	
OG0000892			NP_666421.2, NP_666446.1, NP_666511.2	NP_001000410.1, NP_001000411.1, NP_001000412.1, NP_001000413.1, NP_001000821.1, NP_001000822.1, XP_006238817.1, XP_038967494.1
OG0000893			NP_666769.1, NP_666770.1, NP_666772.1	NP_001000865.1, NP_001000867.1, NP_001000982.1, NP_001001005.1, NP_001396098.1, XP_002729926.5, XP_017451703.1, XP_038938790.1
OG0000894				XP_038948838.2, XP_038964422.2, XP_038964882.1, XP_038964883.1, XP_038964885.1, XP_038964887.1, XP_038964888.1, XP_063142942.1, XP_063142943.1, XP_063142956.1, XP_063142958.1
OG0000895				XP_063136742.1, XP_063136745.1, XP_063136746.1, XP_063136759.1, XP_063141223.1, XP_063141237.1, XP_063141246.1, XP_063141253.1, XP_063141254.1, XP_063141258.1, XP_063141262.1
OG0000896	NP_001002947.1, NP_001002948.1, NP_001128448.1, NP_001128449.1, NP_001300719.1	XP_005578600.1, XP_005578601.3	NP_031613.2, NP_473425.2	NP_059034.1
OG0000897	NP_001003012.2, XP_038383802.1, XP_038419503.1	XP_045226569.2, XP_065390997.1	NP_001157136.1, XP_006529446.2, XP_017177600.1	NP_001257594.1, NP_036808.1
OG0000898	NP_001003017.2, NP_001041501.1, NP_001104238.1	XP_015311195.2	NP_035400.3, NP_067350.2	NP_071950.1, NP_075411.2, NP_898877.1, XP_038961559.1
OG0000899	NP_001003125.1	XP_005579541.3, XP_015291133.3, XP_065384993.1, XP_065385000.1	NP_031635.2, NP_033937.2, XP_036010474.1	NP_036894.3, NP_569106.1
OG0000900	NP_001003184.1, NP_001003185.1, XP_038387974.1, XP_038444154.1	NP_001270147.1, XP_005564626.1	NP_032138.3, NP_034403.1	NP_058784.2, NP_058972.2
OG0000901	NP_001003230.1, XP_038392510.1, XP_038424537.1	XP_005579152.1, XP_045223858.1, XP_045231509.1	NP_001258287.1, NP_033144.1	NP_037155.2, XP_063124533.1
OG0000902	NP_001003267.1, XP_038410236.1, XP_038437705.1	XP_005563571.1, XP_045248745.1, XP_065399996.1	NP_082449.1, NP_666252.1	NP_001007702.1, NP_001101194.1
OG0000903	NP_001003325.1, XP_038410475.1	XP_005549620.1	XP_003085350.1, XP_036011330.1	NP_001128492.1, XP_038943761.1, XP_038949670.2, XP_038952383.1, XP_038959289.1
OG0000904	NP_001003329.1, NP_001300753.1, XP_038396956.1	XP_005542461.1, XP_005569926.1, XP_015286911.1	NP_032443.3, NP_034725.3	NP_037102.1, NP_775118.1
OG0000905	NP_001006601.2, XP_038385179.1, XP_038391559.1	XP_005548940.2, XP_005588963.3, XP_045225898.1	NP_001185752.1, NP_031493.2	NP_062161.1, XP_038944236.1
OG0000906	NP_001014403.1, NP_001014768.1	XP_045246579.2, XP_065400252.1, XP_065400266.1, XP_065400267.1, XP_065400269.1	NP_034512.2, NP_996988.2	NP_001004084.1
OG0000907	NP_001017522.1, NP_001375943.1, XP_038424785.1		NP_001011858.1, NP_666424.2, NP_666959.1	NP_001000548.1, NP_001000950.1, NP_001001000.1, XP_038962661.1
OG0000908	NP_001017533.1, NP_001375684.1, NP_001375758.1, NP_001375783.1, NP_001375784.1, XP_038444927.1		NP_667248.1	NP_001000484.1, NP_001000520.1, NP_001001121.1
OG0000909	NP_001033036.1, XP_038411562.1	XP_005556724.3, XP_045254693.1	NP_001028391.2, NP_444307.1, NP_776135.2	NP_001101123.1, NP_653348.3, XP_006241803.1
OG0000910	NP_001107768.1, XP_038392652.1, XP_038443543.1	XP_005586270.1, XP_005593885.1	NP_034240.1, NP_034241.2	NP_001094450.2, NP_001100798.1, NP_058785.2
OG0000911	NP_001121567.1, XP_038427268.1	XP_005588529.1, XP_015300325.3, XP_045233592.2, XP_065400643.1	NP_063936.1	NP_001333294.1, XP_038950733.1, XP_063128793.1
OG0000912	NP_001181913.1, XP_038407556.1, XP_038440386.1	XP_045222250.1	NP_001074564.1, NP_033054.1, NP_033417.1	NP_001014084.1, NP_001160147.1, NP_445891.1
OG0000913	NP_001183960.1, XP_038441980.1	XP_005540669.3, XP_005593046.1	NP_062747.1, NP_659124.2, NP_795945.1	NP_001102488.1, NP_445910.2, NP_598274.1
OG0000914	NP_001191165.1, XP_038398258.1, XP_038436074.1	XP_005540314.1, XP_005559333.3, XP_065403651.1, XP_065403887.1	NP_032895.1	NP_598235.2, XP_001080051.2
OG0000915	NP_001238871.1, XP_038402301.1	XP_045218415.2, XP_045231362.1, XP_045232469.1	NP_001136206.1, NP_619610.1, NP_659207.1, XP_036008337.1	NP_001093628.1
OG0000916	NP_001238974.1	XP_045221049.2, XP_045239282.1, XP_045247160.2, XP_045254363.2, XP_045256021.2	NP_080239.1	XP_038943073.1, XP_038950904.2, XP_038951448.1
OG0000917	NP_001239074.1	XP_045225131.1, XP_045246659.1	NP_035417.2	NP_001389024.1, NP_112327.1, XP_008771696.1, XP_038956137.1, XP_038967156.1, XP_063118638.1
OG0000918	NP_001239094.1, XP_038391482.1, XP_038435788.1	XP_015306963.1, XP_045236146.1	NP_035164.1, NP_035693.3	NP_001395737.1, NP_058865.2, NP_476455.1
OG0000919	NP_001239096.1, XP_038419663.1	XP_065404448.1	NP_001413085.1, NP_038569.1, NP_861461.1, XP_036011318.1	NP_001385709.1, NP_036709.1, XP_038959755.1
OG0000920	NP_001243191.1, XP_038436817.1	XP_005541608.2, XP_005573103.3, XP_065381504.1	XP_006501198.1, XP_011240976.2	XP_006232655.1, XP_006243250.3, XP_038951174.1
OG0000921	NP_001243381.1, NP_001375473.1, XP_038413459.1, XP_038413462.1	XP_005539594.3, XP_005539595.3	NP_666504.1, NP_667238.2	NP_001000502.1, NP_001000534.1
OG0000922	NP_001271384.1, XP_038402247.1, XP_038410178.1, XP_038419888.1	XP_005552861.1, XP_005585310.1, XP_045231292.2	NP_082324.1, NP_598915.1	NP_596909.1
OG0000923	NP_001274014.1, XP_038407986.1, XP_038423415.1	XP_005557734.3, XP_045251366.2, XP_065392455.1	NP_032019.2, NP_034311.2	NP_114013.2, NP_114014.2
OG0000924	NP_001300705.1, XP_038399990.1, XP_038401758.1, XP_038414797.1	XP_005589631.1, XP_045253000.1	NP_031736.1, NP_067248.1	NP_036661.3, NP_036662.1
OG0000925	NP_001300707.1	XP_005545700.1, XP_005573494.3	NP_079862.1, XP_036008360.1	NP_620814.1, XP_038949647.1, XP_038953213.1, XP_063127979.1, XP_230013.1
OG0000926	NP_001300789.1, XP_038399535.1, XP_038399539.1	XP_005587030.3, XP_005587032.3	NP_001278733.1, NP_001304294.1	NP_001028860.2, NP_001099631.2, NP_001100872.1
OG0000927	NP_001375448.1, NP_001375594.1, NP_001375596.1, NP_001376074.1	XP_005582553.3, XP_015292893.3, XP_015292938.3, XP_045236287.2, XP_045236878.2, XP_065392310.1		
OG0000928	NP_001375474.1, NP_001375887.1	XP_065391327.1, XP_065391400.1	NP_666749.1, NP_667088.1	NP_001000771.1, NP_001000772.1, NP_001000957.1, NP_001094273.1
OG0000929	NP_001375521.1, NP_001375523.1		NP_001011850.1, NP_666952.1, NP_667007.1, NP_667008.1	NP_001000261.1, NP_001000263.1, NP_001001276.1, NP_001001278.1
OG0000930	NP_001375549.1	XP_005577952.2, XP_005578937.3	NP_666406.2, NP_666743.1, NP_666861.2	NP_001000335.1, NP_001000336.1, NP_001000337.1, NP_001000926.1
OG0000931	NP_001375678.1, NP_001375867.1, NP_001375928.1, NP_001376138.1, XP_038419182.1, XP_038420402.1		NP_666798.2, NP_666800.2	NP_001000297.1, NP_001000298.1
OG0000932	NP_001375685.1, NP_001376006.1	XP_005571163.3, XP_005571164.3	NP_666412.1, NP_666887.1	NP_001000062.1, NP_001000063.1, NP_001000522.1, NP_001000591.1
OG0000933	NP_001375780.1	XP_005558889.2, XP_045249377.2	NP_035129.2, NP_666388.1, NP_666449.2	NP_001002291.1, NP_999997.1, NP_999998.1, NP_999999.1
OG0000934	NP_001375793.1, NP_001376036.1, NP_001376075.1, XP_038441867.1		NP_667249.1, NP_667250.1	NP_001000483.1, NP_001000553.1, NP_001000753.1, NP_001001088.1
OG0000935	NP_001375834.1	XP_045228452.2	NP_001011835.1, NP_666855.1	NP_001000333.1, NP_001000334.1, NP_001396239.1, XP_006234554.1, XP_006234556.1, XP_063141273.1
OG0000936	NP_001376120.1, XP_038433418.1, XP_038433419.1, XP_038444821.1, XP_038444823.1, XP_038444838.1, XP_038444842.1, XP_038445140.1, XP_038445358.1, XP_038445585.1			
OG0000937	XP_038381439.1, XP_038382729.1, XP_038383208.1	XP_045228852.2, XP_065386760.1, XP_065386883.1, XP_065386917.1	NP_084323.2, XP_011242734.1	NP_001008360.2
OG0000938	XP_038381515.1, XP_038400014.1, XP_038434614.1, XP_038440678.1	XP_005566398.1, XP_045235868.1	NP_075700.2	NP_598228.1, XP_038943142.1, XP_063122486.1
OG0000939	XP_038381762.1, XP_038394717.1	XP_005586555.1, XP_005592860.4, XP_065393063.1	NP_033996.4, NP_033998.2, NP_766441.1	NP_001012755.1, NP_445844.1
OG0000940	XP_038382678.1, XP_038387312.1	XP_005544309.3, XP_065399437.1	NP_001028480.1, NP_083274.1, NP_848781.1	NP_001258409.1, XP_003750802.1, XP_017445324.3
OG0000941	XP_038383299.1, XP_038443444.1	XP_005582324.4, XP_005582325.4, XP_005593727.2	NP_001028440.2, NP_932773.2	NP_001178745.3, XP_063136130.1, XP_063137122.1
OG0000942	XP_038383557.1, XP_038385116.1, XP_038385122.1, XP_038385137.1	XP_005589055.1, XP_005590507.2, XP_015297230.2	NP_080388.2, NP_690027.1	NP_001128198.1
OG0000943	XP_038383818.1, XP_038415208.1, XP_038438381.1	XP_005557546.2, XP_045236789.2, XP_065392056.1, XP_065392952.1	NP_079624.1	NP_001388623.1, XP_038967426.2
OG0000944	XP_038384158.1	XP_015296442.1, XP_045255775.2	NP_001344046.1, NP_032231.1, NP_032233.2, NP_808304.2, XP_036016438.1	NP_001008850.1, NP_203502.1
OG0000945	XP_038384456.1, XP_038400478.1, XP_038427348.1	XP_005561177.1, XP_005568250.1, XP_005589693.1	NP_001277994.1, NP_032285.2	NP_001386014.1, XP_038967720.1
OG0000946	XP_038384637.1		NP_001365153.1, NP_001368911.1, NP_064365.1, NP_954601.1	NP_001163800.1, NP_620606.2, XP_002728761.2, XP_006228613.1, XP_017445045.1
OG0000947	XP_038384804.1, XP_038389814.1, XP_038401035.1	XP_045236134.1, XP_065405043.1	NP_663583.2, XP_017170611.1, XP_017177776.1	NP_001382027.1, XP_038968663.1
OG0000948	XP_038385032.1, XP_038385054.1	XP_005589043.2, XP_005589064.3, XP_045237063.2	NP_001028527.2, NP_001389468.1	NP_001406910.1, XP_006228824.1, XP_008757432.2
OG0000949	XP_038385945.1, XP_038403032.1, XP_038440990.1	XP_045230611.1, XP_045255557.1	NP_001074630.1, NP_954670.2	XP_002727867.2, XP_038952338.1, XP_575160.2
OG0000950	XP_038386326.1, XP_038443761.1	XP_045250895.2, XP_065394151.1	NP_001292909.1, NP_062644.1, XP_006528644.1	NP_001100863.3, NP_001292101.1, NP_001414307.1
OG0000951	XP_038386655.1	XP_005556624.3, XP_005587902.3, XP_005592657.3, XP_065402391.1	NP_001074489.1, NP_742050.2, NP_766207.2	NP_001102014.2, NP_001358944.1
OG0000952	XP_038386777.1, XP_038388698.1	XP_005557203.1, XP_005560473.3, XP_005574836.1	NP_031956.3, NP_083928.1	NP_001003401.1, NP_001034095.1, NP_001127976.1
OG0000953	XP_038387160.1, XP_038410927.1	XP_005544162.1, XP_005551686.2, XP_045239815.2	NP_032254.1, NP_032255.2	NP_001020580.1, NP_445898.1, XP_063135648.1
OG0000954	XP_038387193.1, XP_038432898.1	XP_045249031.1, XP_065381874.1	NP_001264848.1, NP_033000.1	NP_001107877.1, NP_001388827.1, NP_445927.2, XP_038956334.1
OG0000955	XP_038387487.1, XP_038410141.1, XP_038437362.1	XP_005544466.3, XP_005548791.1	NP_001104491.1, NP_033950.2, NP_062706.2	NP_001398707.1, XP_017453542.1
OG0000956	XP_038387894.1, XP_038436524.1	XP_005559757.3, XP_045236343.2	NP_001263431.1, NP_766616.2, NP_796158.2	NP_001094445.2, NP_001382518.1, XP_056840501.1
OG0000957	XP_038388038.1, XP_038389667.1	XP_005554534.3, XP_005558615.1, XP_045241408.2	NP_034206.1, NP_038531.1	NP_036678.3, NP_036900.2, NP_058836.1
OG0000958	XP_038388221.1, XP_038422734.1, XP_038444774.1	XP_005557470.2, XP_045235172.2	NP_031950.2, NP_620403.2	NP_001100774.1, NP_001414139.1, XP_017457910.1
OG0000959	XP_038388844.1	XP_005560439.3, XP_065403955.1	NP_001004184.2, NP_001078987.1, NP_766568.1	NP_113852.2, NP_446315.1, XP_038962465.1, XP_038962468.1
OG0000960	XP_038388985.1, XP_038435075.1	XP_045217692.1, XP_045248031.1, XP_045254931.1	NP_080667.1, NP_082308.1, NP_082668.1	NP_476457.1, NP_653347.2
OG0000961	XP_038388998.1, XP_038389621.1, XP_038389622.1, XP_038423093.1	XP_005588178.3, XP_065400822.1	NP_001411770.1, NP_032576.2	NP_001128443.2, XP_006255335.1
OG0000962	XP_038389400.1, XP_038425646.1	XP_005554746.1, XP_005586043.1	NP_444335.2, NP_766369.2, NP_780383.2	NP_001040558.1, NP_001101714.1, NP_001381602.1
OG0000963	XP_038389447.1, XP_038425639.1	XP_015305711.3, XP_045233170.1	NP_001074846.1, XP_006504082.1, XP_006526383.1	NP_001178617.1, XP_038953281.1, XP_063129415.1
OG0000964	XP_038389518.1, XP_038434333.1	XP_005554614.3, XP_005566151.4	NP_001278156.1, NP_035542.2, NP_056563.2	NP_075242.1, NP_112611.1, XP_038948069.1
OG0000965	XP_038389673.1, XP_038417609.1, XP_038434490.1	XP_005566291.2, XP_005575559.3	NP_033418.1, XP_006526978.1	NP_001102636.1, NP_001165596.1, NP_001414519.1
OG0000966	XP_038389686.1, XP_038391485.1, XP_038413278.1, XP_038427298.1, XP_038428729.1, XP_038437023.1	XP_005569587.1	NP_079863.1	NP_112373.1, XP_038956281.1
OG0000967	XP_038389687.1, XP_038405696.1	XP_005559497.2, XP_005571360.1, XP_045239428.1	NP_001004174.1, NP_001092259.1	NP_001008518.1, NP_001258201.1, XP_063136583.1
OG0000968	XP_038390062.1, XP_038393834.1		NP_001009949.3, NP_038798.2	NP_001013205.1, NP_001019956.1, NP_001102503.1, NP_001119741.1, XP_003751409.1, XP_223434.4
OG0000969	XP_038390235.1, XP_038408039.1, XP_038424591.1	XP_005565592.1, XP_045250824.1	NP_035160.1, XP_006508007.1, XP_006532515.1	NP_001101745.1, NP_742059.2
OG0000970	XP_038390728.1, XP_038416374.1	XP_005558527.3, XP_045239643.2, XP_065401794.1	NP_598552.2, NP_740749.1	NP_001102581.1, NP_001414291.1, NP_001414540.1
OG0000971	XP_038390889.1, XP_038392262.1, XP_038415024.1, XP_038437240.1	XP_005558391.3, XP_005579556.1	NP_001344853.2, NP_032191.2	NP_058959.2, NP_113796.1
OG0000972	XP_038391518.1, XP_038397573.1, XP_038431262.1	XP_005572473.3, XP_065376099.1	NP_031408.1, NP_031409.2, NP_080138.2, NP_848914.2	NP_058682.2
OG0000973	XP_038392252.1, XP_038419203.1, XP_038439434.1, XP_038440697.1	XP_045242478.1	NP_001298045.1, NP_083712.4	NP_001386261.1, NP_852138.2, XP_017447204.1
OG0000974	XP_038392556.1, XP_038393530.1, XP_038439449.1	XP_005546577.1, XP_005582770.1	NP_001334105.1, NP_031914.3, XP_006538581.1	NP_001165527.1, XP_063126544.1
OG0000975	XP_038393352.1, XP_038443126.1	XP_005543310.3, XP_005593375.1	NP_683745.2, XP_006503239.1, XP_006527649.1	NP_001258135.1, NP_001316831.1, XP_038955787.1
OG0000976	XP_038393848.1, XP_038426978.1, XP_038432594.1	XP_005545987.3, XP_005570061.3, XP_015298412.2	NP_075538.1, NP_705728.1	NP_599203.1, XP_038966028.1
OG0000977	XP_038393940.1, XP_038399830.1	XP_005587253.1, XP_005592875.1	NP_077152.1, NP_080197.2, NP_663581.1	NP_001076782.1, NP_001103003.1, NP_001128061.1
OG0000978	XP_038394116.1, XP_038394752.1, XP_038395704.1, XP_038396012.1	XP_005591754.2, XP_005592698.1	NP_083001.1, NP_598704.2	NP_001258198.1, NP_001385604.1
OG0000979	XP_038394813.1, XP_038414622.1	XP_005591040.2, XP_045232245.1, XP_045236856.2	NP_035077.1, XP_006540948.1	NP_001100250.1, NP_001402813.1, NP_446184.1
OG0000980	XP_038395051.1, XP_038409765.1	XP_005549412.1, XP_005553272.1, XP_005582717.3	NP_034350.1, XP_006532060.1, XP_030110810.1	NP_067601.1, XP_006256284.1
OG0000981	XP_038395466.1, XP_038395467.1, XP_038445185.1, XP_038445186.1	XP_045231271.1, XP_045243764.1, XP_045243802.1, XP_065388620.1	NP_083324.3	XP_008767217.1
OG0000982	XP_038395483.1	XP_005549120.1, XP_005550738.2, XP_065388542.1	NP_032010.2, NP_062515.2, XP_006533322.1	NP_001004232.1, NP_001094276.2, XP_063125323.1
OG0000983	XP_038397140.1, XP_038401206.1	XP_005561839.3, XP_045227605.2	NP_034152.2, NP_084501.1, NP_780303.1	NP_445764.1, XP_006240368.1, XP_063139776.1
OG0000984	XP_038397239.1, XP_038404985.1, XP_038423459.1	XP_045229840.1, XP_065391260.1	NP_001108137.1, NP_001397222.1, XP_006497754.1	XP_038938836.1, XP_063139128.1
OG0000985	XP_038397377.1, XP_038397378.1	XP_005542858.1, XP_065404821.1	NP_034389.2, NP_034390.1	NP_598308.1, XP_006250671.3, XP_017446842.2, XP_063138992.1
OG0000986	XP_038397720.1, XP_038409277.1, XP_038414379.1	XP_015308726.1, XP_015309780.3, XP_045252213.2, XP_065397557.1, XP_065397815.1	NP_058580.1	NP_001264529.1
OG0000987	XP_038398204.1, XP_038404805.1, XP_038423135.1	XP_005540271.1, XP_065385995.1	NP_001333046.1, NP_076111.2, XP_006497859.1	NP_001099427.2, NP_001403412.1
OG0000988	XP_038398436.1, XP_038423205.1	XP_005540056.1, XP_005588024.1, XP_045228658.2	XP_006496664.1, XP_006510036.1	NP_037331.1, NP_612547.1, XP_038960069.1
OG0000989	XP_038399645.1, XP_038416730.1, XP_038428253.1	XP_005569067.3, XP_005576576.2	NP_001158357.1, NP_075021.1, XP_006515038.1	XP_038961442.1, XP_038968123.1
OG0000990	XP_038399799.1, XP_038428638.1	XP_045219125.1, XP_045234066.1, XP_065401712.1	NP_062780.2, XP_017172989.1	NP_001101711.1, NP_068619.1, XP_008765606.1
OG0000991	XP_038400041.1, XP_038407229.1, XP_038419827.1	XP_045225219.1, XP_045228074.1, XP_045253558.1	NP_001157824.1, NP_666127.2	NP_001012039.1, XP_006230804.1
OG0000992	XP_038400048.1, XP_038427388.1, XP_038437034.1	XP_005562108.3	NP_001343426.1, NP_742164.2, NP_778199.2	NP_001388274.1, NP_001402849.1, NP_445957.2
OG0000993	XP_038400592.1, XP_038402439.1, XP_038441488.1	XP_005561272.1, XP_005574141.1	NP_080240.1, NP_083141.3, XP_036013188.1	NP_001008284.1, XP_063122594.1
OG0000994	XP_038401503.1, XP_038407225.1, XP_038442405.1	XP_005562093.1, XP_005593266.1, XP_065383636.1	XP_017170662.1, XP_036012096.1	NP_001101837.1, NP_001258103.1
OG0000995	XP_038401776.1, XP_038410045.1, XP_038419778.1	XP_005553013.3, XP_005577243.3	NP_001356290.1, NP_083367.1, XP_036013090.1	NP_001009601.1, NP_001359013.1
OG0000996	XP_038401848.1, XP_038407373.1	XP_005562422.2, XP_005575796.1	NP_001349796.1, NP_061290.1, NP_082299.1	NP_001007736.1, NP_001020074.2, XP_038968691.1
OG0000997	XP_038401981.1, XP_038404660.1	XP_045230065.1, XP_065387130.1	NP_828875.1, XP_006497728.1, XP_006498274.1	NP_001001519.1, NP_001121609.1, NP_077050.1
OG0000998	XP_038402023.1, XP_038441318.1	XP_005574012.3, XP_005579361.2, XP_005584495.1	NP_032083.3, NP_065256.1	NP_001258114.1, NP_072145.1, NP_742032.2
OG0000999	XP_038402026.1, XP_038407345.1, XP_038412888.1	XP_005550148.1, XP_005565906.3, XP_005584412.1	NP_031513.1, NP_079680.1	NP_001100522.1, NP_062059.1
OG0001000	XP_038402238.1, XP_038436190.1	XP_005559435.1, XP_005585321.2	NP_031978.2, NP_035162.1, NP_663342.3	NP_001258259.1, NP_037130.2, XP_063139286.1
OG0001001	XP_038403493.1, XP_038413090.1, XP_038440860.1	XP_005549986.2, XP_015293700.1	NP_034582.1, NP_034588.2	NP_001100512.1, NP_001257967.1, NP_001300749.1
OG0001002	XP_038403509.1, XP_038433767.1	XP_005571113.1, XP_045230884.1, XP_065398252.1	NP_032294.2, NP_034583.1, NP_783857.1	NP_001101586.1, NP_001178854.1
OG0001003	XP_038404069.1, XP_038415462.1, XP_038431322.1	XP_005583466.1, XP_045221830.1, XP_045245014.2	XP_006514763.1, XP_036012676.1	NP_037115.2, XP_006251280.1
