Orthogroup	Canis_lupus_protein	Macaca_fascicularis_protein	Mus_musculus_protein	Rattus_norvegicus_protein
OG0000268	XP_038425790.1, XP_038425791.1, XP_038439722.1, XP_038444396.1, XP_038444399.1	XP_005586138.1, XP_005586139.1, XP_005594798.1, XP_005594810.2, XP_065396210.1	NP_001365697.1, NP_780708.1, NP_848855.2, NP_942563.2, NP_942564.2	NP_001099527.1, NP_001100417.1, NP_001101057.1, NP_001101153.1, XP_063130413.1
OG0000271		XP_005580077.3	NP_666448.2, NP_667017.2, NP_667079.1, NP_667081.2, NP_667082.2, NP_667086.2, NP_997436.2	NP_001000441.1, NP_001000442.1, NP_001000443.1, NP_001000444.1, NP_001000446.1, NP_001000595.2, NP_001000814.1, NP_001000964.1, NP_001001084.1, XP_017451023.1, XP_017451673.2, XP_038938797.1
OG0000273	NP_001002937.1, XP_038444746.1	XP_015286948.3, XP_045232884.1, XP_045245919.2, XP_065387682.1	NP_034569.1, XP_036018032.1	NP_037095.1, XP_038943758.1, XP_038949372.1, XP_038956208.1, XP_038956960.1, XP_063117346.1, XP_063136323.1, XP_063138781.1, XP_063141167.1, XP_063143033.1, XP_063143071.1
OG0000274	NP_001003004.1, NP_001003236.1, XP_038395171.1, XP_038439346.1	XP_005546496.1, XP_045244271.1, XP_045245512.1, XP_065379728.1	NP_032168.1, NP_034442.1, NP_038558.1, NP_038559.2	NP_001013932.1, NP_068630.1, NP_112249.2, NP_112299.1, NP_113958.1, XP_063136760.1, XP_063141300.1
OG0000275	NP_001003078.1	NP_001336957.1, NP_001336958.1	NP_001365304.1, NP_038729.1, NP_082370.2, NP_659545.2, NP_958812.3, NP_964003.2, NP_964004.1, NP_964005.2, NP_964006.2	NP_001034638.1, NP_476446.2, NP_569091.2, NP_787040.2, NP_958826.1, NP_958827.1, NP_958828.1
OG0000277	NP_001183958.1, NP_001332941.1, NP_001332949.1, NP_001332975.1, XP_038433667.1, XP_038433668.1	XP_005570988.3, XP_005570995.3, XP_005570996.3, XP_005570998.3, XP_005570999.3	NP_034798.2, NP_064340.1, NP_997650.1, NP_998893.1	NP_001008807.2, NP_001008808.2, NP_001008809.2, NP_001263369.1
OG0000278	NP_001239076.1, XP_038389127.1, XP_038406307.1, XP_038407839.1, XP_038408594.1, XP_038421226.1	XP_005554047.2, XP_005591401.1, XP_045230889.1, XP_045232168.1, XP_045251063.1, XP_065387377.1	NP_733769.1, XP_036021575.1	NP_446434.1, XP_038938325.1, XP_038944886.1, XP_038945779.1, XP_038959454.1
OG0000279	XP_038381896.1, XP_038385939.1, XP_038394110.1, XP_038404356.1, XP_038415383.1, XP_038421546.1, XP_038429611.1, XP_038431725.1, XP_038433979.1, XP_038442758.1	XP_045239640.2, XP_045248528.2, XP_065389020.1, XP_065394597.1	NP_067253.1	NP_112398.1, XP_038936449.1, XP_038966914.1, XP_063126194.1
OG0000281	XP_038387600.1, XP_038406143.1, XP_038421459.1, XP_038433453.1, XP_038441693.1	XP_005547943.3, XP_005570795.1, XP_045219387.1, XP_045231819.1, XP_045234491.1	NP_033549.1, NP_033553.2, NP_035848.1	NP_001099625.1, NP_001101581.1, NP_001101696.1, NP_001399539.1, NP_001401278.1, NP_445854.1
OG0000282	XP_038396700.1, XP_038399953.1	XP_045222283.2, XP_045225144.2, XP_045239090.2, XP_045239563.2, XP_045241825.2, XP_045243931.2, XP_045248492.2, XP_045251058.1, XP_045252677.2, XP_065392809.1, XP_065398899.1	NP_032529.2, XP_036008359.1, XP_036010329.1, XP_036010330.1, XP_036021546.1	NP_114026.3
OG0000283	XP_038397835.1, XP_038401890.1, XP_038414440.1, XP_038425169.1	XP_005578472.1, XP_015303907.1, XP_045246866.1, XP_045253634.1, XP_065380676.1	NP_031817.1, NP_031818.3, NP_038836.1, NP_077185.1	NP_001102773.1, NP_058844.1, NP_071946.1, NP_476485.2, NP_803174.2, XP_038956186.1
OG0000284	XP_038400344.1, XP_038423565.1, XP_038438411.1	XP_005587702.1, XP_045242569.1, XP_045245123.1, XP_045255135.2, XP_065393963.1	NP_061200.2	NP_071949.1, XP_008757479.1, XP_038936549.1, XP_038945785.1, XP_038953570.1, XP_038957125.1, XP_038959381.1, XP_063118840.1, XP_063129857.1, XP_063137090.1
OG0000287	XP_038405810.1, XP_038418208.1, XP_038418345.1, XP_038438649.1	XP_005541895.1, XP_045224669.2, XP_045227526.2, XP_045246204.1, XP_065392222.1, XP_065397241.1, XP_065401818.1	NP_001074628.1, NP_058020.1, XP_036014885.1	NP_001004095.1, NP_001178630.1, XP_038952266.1, XP_038962562.1, XP_063141117.1
OG0000288	XP_038430065.1	XP_005574617.2	NP_001365625.1, NP_796029.2, XP_006496575.1, XP_006535657.1, XP_006535927.1, XP_006535938.1, XP_006535941.1, XP_011248113.2, XP_017176875.1, XP_036011764.1, XP_036018101.1, XP_036018106.1, XP_036018108.1, XP_036018109.1, XP_036018111.1, XP_036018112.1	XP_056840602.1
OG0000289	XP_038437530.1, XP_038438933.1	XP_005548051.1, XP_005548633.1	NP_001001332.2, NP_001028411.1, NP_001076011.1, NP_001076012.1, NP_001076015.1, NP_001076016.1, NP_031819.1, NP_084009.1, XP_011244371.1, XP_156070.1	NP_001009177.1, NP_001099346.1, NP_036970.1, XP_001070063.1, XP_038944837.1
OG0000290	XP_038439322.1	XP_015310285.3, XP_015312875.1	NP_001028214.1, NP_001229866.1, NP_663446.1, XP_006528528.1, XP_006528635.1, XP_006528637.1, XP_006528697.1, XP_011247944.2, XP_017174123.1, XP_017174154.1, XP_017174401.1	NP_001102803.1, NP_001406497.1, XP_001055257.2, XP_006232231.1, XP_579018.2
OG0000291	XP_038442592.1, XP_038442594.1, XP_038442595.1, XP_038445254.1, XP_038445285.1	XP_005581592.2, XP_005595049.1	NP_001092775.1, NP_001092776.1, NP_001238819.1, NP_079686.1, NP_081578.1	NP_001099815.1, NP_001102792.1, XP_001074179.2, XP_006229678.1, XP_063136484.1, XP_063136485.1, XP_063139978.1
OG0000293	NP_001002930.1, NP_001003118.1, XP_038390485.1, XP_038433891.1, XP_038442577.1	XP_005556266.1, XP_005556269.2, XP_005566614.2, XP_015311570.3	NP_032945.3, NP_035064.1, NP_035065.1, NP_057917.2, NP_963909.2	NP_001106828.1, NP_037001.1, NP_113769.1, NP_631932.4
OG0000294	NP_001003219.1, XP_038391448.1, XP_038400078.1, XP_038404007.1	XP_005579518.3, XP_005579523.3, XP_005592000.1, XP_045227053.2	NP_032631.3, NP_034939.2, NP_035976.3, NP_038931.1, NP_062344.1, XP_006530814.1	NP_001100270.1, NP_112316.2, NP_446415.2, NP_598207.2
OG0000295	NP_001003275.1, NP_001003277.2, XP_038400882.1	XP_005544280.2, XP_005576421.1, XP_015309382.1, XP_045235494.1, XP_045251877.1, XP_065400673.1	NP_057885.1, NP_083667.1, NP_085031.3, NP_598811.3	NP_059051.1, NP_059055.2, NP_445911.1, NP_942044.1, XP_038948673.1
OG0000297	NP_001164300.2, XP_038381908.1, XP_038399254.1, XP_038408164.1, XP_038414837.1, XP_038429130.1	XP_005557901.1, XP_045233336.1, XP_045233794.1, XP_045248850.1, XP_045251556.1	NP_032565.2, NP_032567.1, NP_034884.2, NP_058049.3	NP_062064.1, NP_067724.1, XP_006255456.1
OG0000299	NP_001239127.1, XP_038444764.1	XP_005556792.3, XP_005557709.3, XP_005563428.3, XP_005593179.3, XP_015290791.2, XP_045223815.2, XP_045224784.1, XP_065393663.1	NP_032998.1, XP_036010327.1, XP_036018057.1	XP_001078537.1, XP_038945818.1, XP_038953225.1, XP_038967157.1, XP_063131971.1
OG0000300	NP_001239250.1, XP_038391338.1, XP_038401894.1, XP_038414630.1, XP_038414943.1, XP_038431579.1, XP_038442484.1	XP_045239345.2, XP_045241901.1, XP_045247183.1, XP_045251263.1, XP_065376906.1, XP_065387399.1	NP_001177285.1, XP_036016114.1	XP_008769279.2, XP_038938163.1, XP_038943314.1
OG0000301	NP_001375463.1, NP_001375466.1, NP_001375467.1, NP_001375877.1, NP_001375952.1	XP_005539598.2, XP_005539600.3, XP_015306983.2, XP_015312078.2, XP_015312161.3, XP_015312348.3, XP_045246331.2, XP_045246453.2, XP_065391457.1	NP_666469.1, NP_667146.1	NP_001000042.1, NP_001000532.1
OG0000302	NP_001375586.1, NP_001375605.1, NP_001375917.1, NP_001375987.1, XP_038421256.1, XP_038421311.1, XP_038423318.1	XP_005587919.2, XP_005588326.3, XP_015292894.3, XP_045236141.2, XP_065386744.1	NP_001074479.2, NP_666451.1	NP_001000108.1, NP_001000864.1, XP_017447852.2, XP_038961983.1
OG0000303	NP_001375632.1, NP_001375885.1, NP_001375932.1, XP_038424097.1, XP_038425283.1	XP_045227327.1, XP_065385804.1	NP_666441.1, NP_667283.1, NP_667288.1, NP_667295.1, NP_667332.1, NP_997027.1	NP_001000163.1, NP_001000164.1, NP_001000545.1, NP_001001274.1, XP_006229984.1
OG0000304	NP_001375740.1, NP_001375741.1, NP_001375742.1, NP_001375743.1, XP_038402085.1	XP_005582554.3, XP_045231566.1, XP_065388576.1	NP_666917.1, NP_666918.1, NP_666919.1, NP_666920.2, NP_667214.1, NP_667215.2	NP_001000034.1, NP_001000528.1, NP_001001350.1, NP_001001351.1
OG0000305	XP_038386778.1, XP_038388912.1, XP_038402998.1, XP_038423705.1	XP_005560335.3, XP_005587597.1, XP_045249973.2, XP_065402451.1, XP_065403664.1, XP_065404370.1	NP_001103465.1, NP_031933.1, NP_780526.2, NP_796240.3	NP_001094135.1, NP_001101004.1, NP_001385527.1, NP_058941.1
OG0000306	XP_038387275.1, XP_038401001.1, XP_038403779.1, XP_038428270.1, XP_038431250.1	XP_005544246.1, XP_005561669.1, XP_005569091.1, XP_005572836.2, XP_045231015.1, XP_065381845.1	NP_001334344.1, NP_079849.1	NP_001009255.1, NP_001014207.2, NP_001102155.1, NP_001103022.1, XP_038967784.1
OG0000310	XP_038393912.1	XP_005564536.3, XP_005569524.2, XP_045238065.1, XP_045255429.2	NP_001074440.1, NP_001185974.1, NP_033477.2, NP_035785.1	NP_001013908.2, NP_001099296.1, NP_001102589.1, NP_543158.1, NP_640347.2, NP_665721.1, NP_775125.1, NP_954525.2, XP_003749686.1
OG0000311	XP_038398799.1, XP_038398803.1, XP_038400684.1, XP_038419776.1, XP_038430451.1	XP_005541009.1, XP_005541012.1, XP_005577231.1, XP_045233991.2, XP_045252374.1	NP_001341940.1, NP_034050.1, NP_084407.1, XP_030099002.1	NP_001020303.1, NP_001099451.1, NP_001160050.1, XP_038949026.1
OG0000314	XP_038405149.1, XP_038411018.1, XP_038435146.1, XP_038442445.1	XP_045246535.1, XP_045254473.1, XP_065374761.1	NP_001357792.1, NP_001357882.1, NP_033109.1, XP_889797.1	NP_001396039.1, NP_073190.1, XP_002729075.1, XP_017452298.1, XP_017452392.2, XP_063128829.1, XP_063129889.1
OG0000317	XP_038411945.1, XP_038426008.1, XP_038428539.1, XP_038439405.1, XP_038444372.1	XP_005558498.3, XP_005586329.2, XP_015299425.1, XP_015305814.3, XP_045242509.2	NP_001032952.1, NP_056546.2, NP_056618.1, NP_083846.2, NP_795973.2	NP_001413956.1, XP_006257661.1, XP_017453108.1
OG0000318	XP_038416328.1, XP_038418902.1, XP_038420630.1, XP_038442641.1, XP_038444104.1	XP_005576852.1, XP_045248789.1	NP_001074517.1, NP_080922.1, NP_780542.1, NP_848473.2, XP_011242283.1, XP_017173167.1	NP_001037745.2, NP_001121046.1, NP_598298.1, XP_038936519.1, XP_063141786.1
OG0000324	NP_001002959.1, NP_001183981.1, XP_038384733.1, XP_038401266.1, XP_038427575.1, XP_038442089.1	XP_005540930.1, XP_005569471.1, XP_005589396.1, XP_015309505.1	NP_001316036.1, NP_035707.1	NP_001178785.1, NP_037306.1, NP_062024.1, NP_067589.1, NP_112393.2
OG0000325	NP_001003190.1, XP_038404743.1	XP_005580522.3	NP_034824.2, NP_034825.1	NP_075234.1, NP_446026.1, XP_006233969.2, XP_038961981.2, XP_063139252.1, XP_063140612.1, XP_063140882.1, XP_063140884.1, XP_063140892.1, XP_063140893.1, XP_063140896.1, XP_063140906.1
OG0000327	NP_001003276.1, XP_038381873.1, XP_038423427.1, XP_038424404.1	XP_005541546.1, XP_005554547.3, XP_005559893.1, XP_005579272.1, XP_015295633.1	NP_059078.2, NP_083770.2, XP_030105459.1	NP_001101157.2, NP_001386315.1, NP_112414.1, NP_116006.1, XP_063140363.1
OG0000330	NP_001041563.1, NP_001041583.1, NP_001041585.1, NP_001041587.1, NP_001041588.1, NP_001041598.1, XP_038442662.1, XP_038442663.1	XP_005557290.3, XP_005558308.1, XP_015298778.2, XP_015299081.1, XP_045239775.2	NP_001033588.1, NP_033319.1	NP_001041342.1, NP_001041346.1
OG0000331	NP_001041596.1	XP_065380918.1	NP_001334379.1, NP_001411632.1, NP_035982.2, NP_291019.1, NP_598654.1, NP_660135.2, NP_660263.1	NP_001009490.1, NP_001009680.1, NP_653353.2, XP_006249444.1, XP_006249462.1, XP_038945418.1, XP_038945589.1, XP_063127640.1
OG0000334	NP_001274004.1, XP_038402924.1, XP_038432092.1, XP_038441694.1	XP_005550678.1, XP_005570793.1, XP_005584615.1, XP_045223675.1, XP_045254094.2	NP_033552.2, NP_067254.1, NP_444346.3	NP_001093959.1, NP_001099184.1, NP_001100525.1, NP_001102693.1, NP_446147.1
OG0000335	NP_001274033.1, NP_001274044.1, XP_038411017.1	XP_005546582.1, XP_005549208.1, XP_005565489.2, XP_045235709.1	NP_033809.1, NP_061299.3, NP_083781.2, XP_006504614.1	NP_001037704.1, NP_446289.1, NP_579839.1, XP_006251692.2, XP_038937777.1, XP_063127348.1
OG0000336	NP_001300743.1, NP_001300764.1, NP_001375485.1, NP_001375983.1, XP_038413570.1	XP_005560718.3, XP_005562513.3	NP_001170979.1, NP_666532.2, NP_666641.2, NP_666878.2, NP_666879.2, NP_997016.2	NP_001000839.1, NP_001000840.1, NP_001001003.1, XP_008768847.1
OG0000337	NP_001332994.1, NP_001332995.1, NP_001332998.1, NP_001333001.1	XP_005584171.3, XP_005584172.2, XP_005584173.2, XP_005584174.1	NP_001028569.2, NP_034796.1, NP_081850.1, NP_598491.1	NP_001008823.2, NP_001008824.1, NP_001402629.1, NP_703206.2, XP_063125193.1
OG0000338	XP_038381467.1, XP_038383934.1, XP_038383955.1, XP_038384083.1	XP_005590140.3, XP_005590171.4, XP_005590181.3, XP_045234639.2, XP_045234641.2, XP_045235159.2, XP_065390862.1	NP_001104528.1, XP_006541381.1, XP_036008866.1	NP_001388743.1, XP_017445590.1, XP_056841157.1
OG0000341	XP_038384871.1, XP_038397174.1, XP_038409038.1, XP_038423978.1, XP_038435557.1	XP_005542694.1, XP_005581110.1, XP_005587385.1	NP_001070831.1, NP_001391362.1, XP_006501794.1	NP_001128232.1, NP_001403645.1, NP_877970.1, XP_006233298.1, XP_006238268.3, XP_038934518.1
OG0000342	XP_038385596.1, XP_038415197.1, XP_038426039.1, XP_038429879.1	XP_005551137.1, XP_005565014.1, XP_005574502.1, XP_005586358.1	NP_036172.1, NP_057925.1, NP_082083.3, NP_083678.2, NP_666319.2	NP_001100393.2, NP_001102097.1, NP_001120773.1, NP_001386142.1
OG0000343	XP_038386100.1, XP_038413631.1, XP_038422100.1, XP_038428903.1, XP_038442880.1	XP_005547444.2, XP_005593143.1, XP_015307095.3, XP_045255459.2	NP_001153102.1, NP_001185737.1, NP_062333.1, XP_006528733.1	NP_001100834.2, NP_113835.2, XP_038956122.1, XP_038966228.1
OG0000345	XP_038390734.1, XP_038390744.1, XP_038416388.1, XP_038424413.1, XP_038444183.1	XP_005556415.1, XP_015291027.3, XP_015299272.2, XP_045250969.1	NP_035985.2, XP_006533350.1, XP_036008945.1, XP_036009877.1	XP_038940991.1, XP_038950434.1, XP_038969063.1, XP_063136576.1
OG0000346	XP_038391376.1, XP_038410290.1, XP_038413729.1, XP_038413743.1	XP_005552747.1, XP_015305400.3, XP_045229784.2, XP_045242657.2	NP_001242948.1, NP_031580.2, NP_031581.2, NP_031582.1, NP_031585.2	NP_001101638.1, NP_001102902.1, XP_038951315.1, XP_063144692.1
OG0000347	XP_038393297.1	XP_005543279.2, XP_005562243.1, XP_015296170.3, XP_065390539.1	NP_001004141.2, NP_001093652.1, NP_001098397.1, NP_001411962.1, NP_034137.1, NP_034138.3, NP_083255.1, NP_663523.2	NP_001128452.2, NP_075414.2, NP_786942.1, XP_578474.1
OG0000348	XP_038393838.1, XP_038418642.1, XP_038426949.1, XP_038439333.1	XP_005545966.1, XP_005546489.1, XP_005550530.1, XP_015298398.1	NP_032865.2, NP_064668.2, NP_083370.2, XP_006538704.1	NP_001358229.1, NP_445933.1, NP_596890.2, XP_038966422.1, XP_063136586.1
OG0000349	XP_038396096.1, XP_038396099.1, XP_038396121.1, XP_038396132.1, XP_038397648.1	XP_005570069.3, XP_005591452.3, XP_005591455.2, XP_005591460.2, XP_005591470.2	NP_001171448.1, NP_848501.1, XP_006507967.1	NP_001014184.3, NP_001101972.2, NP_653349.1, NP_859046.1
OG0000351	XP_038398899.1, XP_038417530.1	XP_005575504.1, XP_045233797.1, XP_045239209.1, XP_045246493.1, XP_065382387.1, XP_065387150.1	NP_079560.1, XP_036008358.1	NP_067084.1, XP_038938810.1, XP_038943641.1, XP_038952198.1, XP_038953269.1, XP_038964546.1, XP_063142883.1
OG0000352	XP_038402751.1, XP_038418184.1, XP_038420557.1, XP_038423414.1, XP_038444707.1	XP_015290224.1, XP_045219475.2, XP_045234577.1, XP_065392468.1	NP_001361632.1, NP_001393097.1, NP_001408091.1, NP_034615.2	NP_001102318.1, XP_038934951.1, XP_038961339.1, XP_063143296.1
OG0000353	XP_038405434.1, XP_038405518.1, XP_038418582.1	XP_005565259.2, XP_005568439.1, XP_005571376.1, XP_015309287.2, XP_045244980.2, XP_065380559.1	NP_031579.2, NP_032406.1, NP_032408.2, NP_034695.1, NP_034964.1	NP_058824.1, NP_058874.2, NP_114003.2
OG0000357	XP_038411140.1, XP_038413736.1, XP_038428355.1	XP_005563873.1, XP_005585560.3, XP_015293385.1	NP_001107551.1, NP_001157308.1, NP_032800.2, NP_035163.1, NP_570951.2	NP_001099621.1, NP_001099678.1, NP_599180.1, XP_006238860.1, XP_038934097.1, XP_063141283.1
OG0000358	XP_038422927.1	XP_045237217.2, XP_065401851.1	NP_001094915.1, NP_071879.1, NP_077762.1, NP_077764.2, NP_570952.1, NP_598730.1	NP_001028858.2, NP_001102830.1, NP_001129072.1, NP_001178915.1, NP_062569.2, NP_671739.2, NP_775147.1, XP_038935973.1
OG0000359	XP_038426958.1, XP_038426959.1, XP_038426960.1	XP_005545969.3, XP_005545970.3, XP_005545971.2, XP_015310018.3	NP_001029155.1, NP_001128132.1, NP_001128133.1, NP_082309.1, XP_006511673.1, XP_006511674.2	NP_001395721.1, NP_001395723.1, NP_001395726.1, NP_001395728.1
OG0000362			NP_001033589.1, NP_001171000.1, NP_001171053.1, NP_001171054.1, NP_001171055.1, NP_001171056.1, NP_001171057.1, NP_001171058.1, NP_001231580.1, NP_001231692.1, NP_001238845.1, NP_001242906.1, NP_001242979.1, NP_001242980.1, NP_001274123.1, NP_001274124.1	XP_017452384.1
OG0000366	NP_001003102.2, XP_038429025.1	XP_045231874.1, XP_045232394.1, XP_045249360.2	NP_035419.1	NP_001395822.1, NP_071959.1, XP_038934108.1, XP_038938801.1, XP_038944656.1, XP_038946053.1, XP_038952200.1, XP_038952737.1, XP_063126932.1, XP_063133015.1
OG0000367	NP_001003114.1, NP_001041548.1, XP_038442694.1	XP_005566911.3, XP_005584834.3, XP_005585251.1, XP_045240001.1	NP_033842.3, NP_033843.2, NP_057931.3, NP_061292.2	NP_001030105.2, NP_001041316.1, NP_001041350.1, NP_001413999.1, NP_036793.2
OG0000368	NP_001003153.1, NP_001003318.1, NP_001300794.1, XP_038381405.1, XP_038419784.1, XP_038443120.1, XP_038443900.1	XP_005575791.1, XP_045217425.2, XP_045217650.2, XP_045254240.1	NP_033022.1	NP_001102798.1, NP_001103449.1, NP_112352.2, NP_113906.2
OG0000369	NP_001003333.1, XP_038425048.1	XP_005578605.2	NP_001098001.1, NP_034135.2, NP_034136.2, NP_062797.3, NP_076112.2, NP_083838.1, NP_958748.1, XP_030104365.1	NP_036862.2, NP_612524.1, NP_695225.1, NP_775116.1, NP_775426.1
OG0000370	NP_001003345.1, NP_001271399.1, NP_001271407.1, NP_001271415.1	XP_005539767.3, XP_005577577.3, XP_005589187.1, XP_045231138.2, XP_065387237.1	NP_001277984.1, NP_034838.2, NP_062389.1	NP_001099803.1, NP_001375428.1, NP_446314.2, XP_063137920.1
OG0000371	NP_001033754.2, NP_001033755.1, NP_001033756.1, NP_001041575.1, XP_038397507.1, XP_038421240.1, XP_038422958.1	XP_045235725.2, XP_065392354.1, XP_065392393.1	NP_001401225.1, NP_573485.2, NP_631877.2	NP_001007559.1, NP_071630.1, XP_063134184.1
OG0000374	NP_001192025.1, NP_001192044.1	XP_005569389.2, XP_045221560.2, XP_045224387.1, XP_045254152.1, XP_065393987.1	NP_076074.2, XP_036019400.1	NP_001103815.2, XP_003751372.2, XP_017453380.1, XP_038950005.1, XP_063123874.1, XP_063127903.1, XP_063138829.1
OG0000375	NP_001239093.1, NP_001258721.1, XP_038382020.1, XP_038389678.1, XP_038399962.1, XP_038425293.1, XP_038428923.1, XP_038428987.1, XP_038435783.1	XP_005550541.2, XP_005563965.2, XP_045223122.2, XP_045227524.1, XP_065389708.1	NP_038608.1	XP_038938221.1
OG0000376	NP_001239218.1, XP_038389466.1, XP_038397693.1	XP_005558946.1, XP_045225211.2, XP_045232657.1, XP_045245341.1, XP_045248491.2, XP_045253672.2, XP_045253675.1, XP_065380094.1, XP_065389690.1	NP_579932.1, XP_036013016.1	NP_598278.1, XP_038944880.1
OG0000380	NP_001375509.1, NP_001375752.1, NP_001375803.1, XP_038418387.1	XP_015290770.3	NP_001011839.1, NP_666526.1, NP_666896.2, NP_666897.2, NP_666898.2, NP_666899.1	NP_001000109.1, NP_001000251.1, NP_001000760.1, NP_001000761.1, NP_001001041.1
OG0000382	XP_038381463.1, XP_038421184.1		NP_001160200.1, NP_444448.1, NP_444453.1, NP_444458.1, NP_444459.1, NP_444460.2	NP_001008948.1, NP_001406644.1, NP_001406647.1, NP_714951.2, NP_775135.2, NP_775418.2, NP_775419.2, XP_063143039.1
OG0000388	XP_038385657.1, XP_038387997.1, XP_038387998.1, XP_038445083.1, XP_038445178.1, XP_038445248.1, XP_038445294.1, XP_038445355.1, XP_038445472.1, XP_038445519.1, XP_038445638.1	XP_065377863.1, XP_065377883.1, XP_065378671.1, XP_065378677.1, XP_065378713.1		
OG0000391	XP_038391424.1	XP_005560844.2, XP_005560853.3, XP_005580072.3, XP_015308797.3	NP_001012269.2, NP_666383.2, NP_666442.1, NP_666642.2, NP_666643.1	NP_001000099.1, NP_001000100.1, NP_001000465.1, NP_001000832.1, NP_001000833.1, XP_038936956.1
OG0000392	XP_038391492.1		NP_001028497.1, NP_001121982.1, NP_001161056.1, NP_001161058.1	NP_001030122.2, NP_001243078.1, NP_001244023.1, NP_001244024.1, NP_001247413.1, NP_001395991.1, NP_001403571.1, NP_612546.1, XP_006242893.3, XP_038938228.1, XP_063122366.1
OG0000393	XP_038391892.1	XP_045225959.1, XP_045232009.2, XP_045234050.2, XP_045248818.2, XP_045249931.2, XP_045254607.2, XP_065380194.1, XP_065392292.1	NP_077228.1, XP_036013670.1, XP_036021553.1	XP_038934114.1, XP_038964660.1, XP_063120505.1, XP_063141040.1
OG0000397	XP_038397108.1	XP_005542617.3, XP_045222202.1, XP_045222215.2	NP_001036176.1, NP_001153622.1, NP_001153623.1, NP_001153624.1, NP_001177332.1, NP_001398423.1, NP_031472.2	NP_001010970.1, NP_001389002.1, NP_113690.2, XP_038959277.1, XP_038959278.1
OG0000399	XP_038400403.1, XP_038419828.1, XP_038427468.1	XP_005568355.1, XP_005577278.4, XP_045241195.2, XP_045252218.1, XP_065394786.1	NP_031713.1, NP_031714.1, NP_062745.1	NP_001028838.1, NP_001102452.2, NP_058843.1, XP_038938552.1, XP_038943779.1
OG0000401	XP_038402057.1, XP_038402058.1, XP_038402059.1, XP_038402060.1	XP_005584196.1, XP_015293953.1, XP_015293955.3, XP_045231908.1	NP_001092816.1, NP_001120826.1, NP_001171008.2, NP_082076.1	NP_001395573.1, XP_001055917.1, XP_008766430.1, XP_038943770.2
OG0000406	XP_038410206.1, XP_038419102.1, XP_038419107.1	XP_005577841.3, XP_015289676.3, XP_015290170.3, XP_045246345.2, XP_065384230.1	NP_001013784.2, NP_001138532.1, NP_083826.1, NP_666047.1	NP_001009648.1, NP_001119750.1, NP_001138534.1, NP_599157.2
OG0000407	XP_038411533.1, XP_038413843.1, XP_038413848.1, XP_038413852.1, XP_038432019.1	XP_005544039.1, XP_005544048.1, XP_005579444.3, XP_015293912.1, XP_045255229.2	NP_694817.2, NP_694818.3, NP_700451.2	NP_001258122.1, NP_001381300.1, NP_001395847.1
OG0000410	XP_038420162.1, XP_038420465.1, XP_038443845.1, XP_038443870.1, XP_038443875.1, XP_038444747.1, XP_038445615.1	XP_005577609.1, XP_015299287.3, XP_065393852.1, XP_065394012.1	NP_058093.2, NP_570958.1	NP_001032293.1, NP_067590.2, XP_063136630.1
OG0000415	NP_001002945.2, NP_001243464.1	XP_005575524.1, XP_005575527.1, XP_005575530.2, XP_015288981.3, XP_065383777.1	NP_033069.1, NP_035166.1, NP_035389.1, NP_035390.1, NP_038921.2	NP_445741.1, NP_742074.2, NP_775120.1
OG0000417	NP_001003246.2, XP_038413708.1, XP_038416745.1	XP_005543915.3, XP_005564119.1, XP_015299499.3, XP_045225685.1	NP_001290050.1, NP_032735.3, NP_034979.3, NP_034980.2	NP_001013114.2, NP_001398532.1, NP_036735.2, NP_068609.2
OG0000419	NP_001014398.1, XP_038397681.1, XP_038409149.1, XP_038410982.1, XP_038418736.1	XP_005540391.2, XP_005553607.1, XP_005581020.1, XP_045223351.2, XP_065399718.1	NP_075668.1, NP_077135.1, NP_796371.1	NP_001100130.1, NP_997655.1
OG0000420	NP_001019808.1, NP_001019809.1, XP_038385486.1, XP_038394951.1, XP_038400846.1, XP_038413529.1, XP_038424188.1	XP_005583805.1, XP_005583807.1, XP_045245974.2	NP_032730.1, NP_032731.1	NP_114021.2, NP_612557.1, XP_038949634.1
OG0000423	NP_001041595.1, XP_038392215.1, XP_038444684.1	XP_005539879.1, XP_005559670.1, XP_005579586.1, XP_005595108.1, XP_065389854.1	NP_033029.2, NP_076124.1, NP_780331.1, NP_780771.1	NP_001101618.1, NP_037151.2, NP_059013.1
OG0000426	NP_001243368.1, NP_001243387.1, NP_001375493.1, XP_038413525.1, XP_038413526.1	XP_005560720.2	NP_064684.2, NP_666410.2, NP_997039.2	NP_001000835.1, NP_001000836.1, NP_001000837.1, NP_001000838.1, NP_001000970.1, XP_038946886.1
OG0000427	NP_001273866.1, XP_038426444.1, XP_038437871.1, XP_038444851.1	XP_005553342.2, XP_005584247.1, XP_045240967.1	NP_035638.1, NP_081168.1, XP_036015556.1	XP_038952293.1, XP_038959437.1, XP_038968989.1, XP_063122495.1, XP_063141278.1
OG0000429	NP_001375643.1, XP_038424044.1, XP_038424045.1, XP_038424103.1, XP_038425284.1	XP_005595660.3	NP_001011527.1, NP_667260.1, NP_667261.1	NP_001000170.1, NP_001000171.1, NP_001000174.1, NP_001000175.1, NP_001000737.1, NP_001000738.1
OG0000430	NP_001376127.1		NP_001357689.1, NP_085030.2, NP_666384.1, NP_666502.1, NP_666652.1, NP_666994.2, NP_667054.2, NP_667056.2, NP_667318.1	NP_001000319.1, NP_001000491.1, NP_001000562.1, NP_001000675.1, NP_775422.1
