Orthogroup	Gene1	Species1	Gene2	Species2
cluster_5143	AT2G42210.2	A.thaliana	CARHR137250.1	C.hirsuta
cluster_10340	AT2G42250.1	A.thaliana	CARHR137290.1	C.hirsuta
cluster_10342	AT2G42975.1	A.thaliana	CARHR138030.1	C.hirsuta
cluster_1312	AT2G43240.1	A.thaliana	CARHR138320.1	C.hirsuta
cluster_6573	AT2G43330.1	A.thaliana	CARHR138410.1	C.hirsuta
cluster_855	AT2G43900.1	A.thaliana	CARHR139090.1	C.hirsuta
cluster_81	AT2G44690.1	A.thaliana	CARHR139900.1	C.hirsuta
cluster_2389	AT2G44800.1	A.thaliana	CARHR140010.1	C.hirsuta
cluster_10344	AT2G44810.1	A.thaliana	CARHR140020.1	C.hirsuta
cluster_6574	AT2G45695.1	A.thaliana	CARHR140920.1	C.hirsuta
cluster_82	AT2G46070.1	A.thaliana	CARHR141330.1	C.hirsuta
cluster_4020	AT2G46270.1	A.thaliana	CARHR141540.1	C.hirsuta
cluster_7966	AT2G47390.1	A.thaliana	CARHR142780.1	C.hirsuta
cluster_6576	AT2G47830.1	A.thaliana	CARHR143220.1	C.hirsuta
cluster_6577	AT2G47900.3	A.thaliana	CARHR143290.1	C.hirsuta
cluster_4023	AT2G48030.1	A.thaliana	CARHR143420.1	C.hirsuta
cluster_5455	AT2G48060.1	A.thaliana	CARHR143440.1	C.hirsuta
cluster_3530	AT2G48080.1	A.thaliana	CARHR143450.1	C.hirsuta
cluster_7968	AT2G01120.2	A.thaliana	CARHR143670.1	C.hirsuta
cluster_5890	AT2G01390.1	A.thaliana	CARHR143900.1	C.hirsuta
cluster_10347	AT2G01400.1	A.thaliana	CARHR143910.1	C.hirsuta
cluster_10348	AT2G01460.1	A.thaliana	CARHR143980.1	C.hirsuta
cluster_1865	AT2G01730.1	A.thaliana	CARHR144290.1	C.hirsuta
cluster_10351	AT2G01905.1	A.thaliana	CARHR144480.1	C.hirsuta
cluster_6580	AT2G02170.1	A.thaliana	CARHR144840.1	C.hirsuta
cluster_3531	AT2G02780.1	A.thaliana	CARHR145220.1	C.hirsuta
cluster_6583	AT2G03680.1	A.thaliana	CARHR146020.1	C.hirsuta
cluster_5892	AT2G03820.1	A.thaliana	CARHR057990.1	C.hirsuta
cluster_146	AT3G25610.1	A.thaliana	CARHR146590.1	C.hirsuta
cluster_3532	AT3G26120.1	A.thaliana	CARHR147130.1	C.hirsuta
cluster_3533	AT3G26430.1	A.thaliana	CARHR147450.1	C.hirsuta
cluster_182	AT3G26440.1	A.thaliana	CARHR147460.1	C.hirsuta
cluster_2173	AT3G27030.1	A.thaliana	CARHR148250.1	C.hirsuta
cluster_3023	AT3G27300.1	A.thaliana	CARHR148580.1	C.hirsuta
cluster_7973	AT3G27325.2	A.thaliana	CARHR040910.1	C.hirsuta
cluster_1153	AT3G27460.1	A.thaliana	CARHR148830.1	C.hirsuta
cluster_451	AT3G27810.1	A.thaliana	CARHR149240.1	C.hirsuta
cluster_10354	AT3G28760.2	A.thaliana	CARHR151760.1	C.hirsuta
cluster_3534	AT3G29320.1	A.thaliana	CARHR154040.1	C.hirsuta
cluster_98	AT3G42640.1	A.thaliana	CARHR153650.1	C.hirsuta
cluster_2174	AT3G43210.1	A.thaliana	CARHR184560.1	C.hirsuta
cluster_60	AT3G44610.1	A.thaliana	CARHR151540.1	C.hirsuta
cluster_4501	AT3G45100.1	A.thaliana	CARHR150840.1	C.hirsuta
cluster_542	AT3G45650.1	A.thaliana	CARHR149980.1	C.hirsuta
cluster_5843	AT3G46220.2	A.thaliana	CARHR154660.1	C.hirsuta
cluster_10363	AT3G46960.1	A.thaliana	CARHR155590.1	C.hirsuta
cluster_10364	AT3G47490.1	A.thaliana	CARHR156130.1	C.hirsuta
cluster_810	AT3G47550.3	A.thaliana	CARHR156180.1	C.hirsuta
cluster_1017	AT3G47960.1	A.thaliana	CARHR156680.1	C.hirsuta
cluster_4027	AT3G48190.1	A.thaliana	CARHR156920.1	C.hirsuta
cluster_3540	AT3G48200.1	A.thaliana	CARHR156950.1	C.hirsuta
cluster_3026	AT3G48360.1	A.thaliana	CARHR157140.1	C.hirsuta
cluster_10365	AT3G48480.1	A.thaliana	CARHR157240.1	C.hirsuta
cluster_16937	AT3G49170.1	A.thaliana	CARHR158050.1	C.hirsuta
cluster_7979	AT3G49500.1	A.thaliana	CARHR158500.1	C.hirsuta
cluster_2178	AT3G49640.1	A.thaliana	CARHR158670.1	C.hirsuta
cluster_1871	AT3G49730.1	A.thaliana	CARHR158820.1	C.hirsuta
cluster_2396	AT3G50050.1	A.thaliana	CARHR159120.1	C.hirsuta
cluster_5894	AT3G51270.1	A.thaliana	CARHR160850.1	C.hirsuta
cluster_3542	AT3G52115.1	A.thaliana	CARHR161840.1	C.hirsuta
cluster_10369	AT3G52780.1	A.thaliana	CARHR162660.1	C.hirsuta
cluster_296	AT3G52920.1	A.thaliana	CARHR162800.1	C.hirsuta
cluster_5461	AT3G53110.1	A.thaliana	CARHR162960.1	C.hirsuta
cluster_1717	AT3G53500.2	A.thaliana	CARHR163400.1	C.hirsuta
cluster_5896	AT3G53900.2	A.thaliana	CARHR163810.1	C.hirsuta
cluster_6593	AT3G54670.3	A.thaliana	CARHR164590.1	C.hirsuta
cluster_7986	AT3G54790.1	A.thaliana	CARHR164730.1	C.hirsuta
cluster_3029	AT3G54830.1	A.thaliana	CARHR164780.1	C.hirsuta
cluster_1317	AT3G54870.1	A.thaliana	CARHR164850.1	C.hirsuta
cluster_10370	AT3G54970.1	A.thaliana	CARHR164970.1	C.hirsuta
cluster_4506	AT3G55010.1	A.thaliana	CARHR165020.1	C.hirsuta
cluster_1570	AT3G55020.1	A.thaliana	CARHR165040.1	C.hirsuta
cluster_6595	AT3G55080.1	A.thaliana	CARHR165100.1	C.hirsuta
cluster_7988	AT3G55160.1	A.thaliana	CARHR165190.1	C.hirsuta
cluster_10371	AT3G55530.1	A.thaliana	CARHR165590.1	C.hirsuta
cluster_1568	AT3G55605.1	A.thaliana	CARHR165660.1	C.hirsuta
cluster_435	AT3G56100.1	A.thaliana	CARHR166250.1	C.hirsuta
cluster_10373	AT3G56210.5	A.thaliana	CARHR166360.1	C.hirsuta
cluster_1229	AT3G56480.1	A.thaliana	CARHR166600.1	C.hirsuta
cluster_10375	AT3G57170.1	A.thaliana	CARHR119890.1	C.hirsuta
cluster_5897	AT3G57190.1	A.thaliana	CARHR167390.1	C.hirsuta
cluster_5462	AT3G57280.1	A.thaliana	CARHR167480.1	C.hirsuta
cluster_1719	AT3G57790.1	A.thaliana	CARHR168110.1	C.hirsuta
cluster_10376	AT3G58460.2	A.thaliana	CARHR168850.1	C.hirsuta
cluster_857	AT3G58650.1	A.thaliana	CARHR169040.1	C.hirsuta
cluster_603	AT3G59760.1	A.thaliana	CARHR170100.1	C.hirsuta
cluster_2389	AT3G60290.1	A.thaliana	CARHR170610.1	C.hirsuta
cluster_1	AT3G61250.1	A.thaliana	CARHR171550.1	C.hirsuta
cluster_3031	AT3G61310.1	A.thaliana	CARHR171620.1	C.hirsuta
cluster_453	AT3G61760.1	A.thaliana	CARHR172090.1	C.hirsuta
cluster_10379	AT3G61810.1	A.thaliana	CARHR172140.1	C.hirsuta
cluster_7993	AT3G63400.1	A.thaliana	CARHR291570.1	C.hirsuta
cluster_10382	AT3G63530.1	A.thaliana	CARHR291440.1	C.hirsuta
cluster_344	AT5G01180.1	A.thaliana	CARHR211500.1	C.hirsuta
cluster_7994	AT5G03050.1	A.thaliana	CARHR210270.1	C.hirsuta
cluster_5465	AT5G03770.1	A.thaliana	CARHR209530.1	C.hirsuta
cluster_971	AT5G03850.1	A.thaliana	CARHR209410.1	C.hirsuta
cluster_6597	AT5G04220.2	A.thaliana	CARHR209050.1	C.hirsuta
cluster_2400	AT5G04850.2	A.thaliana	CARHR208430.1	C.hirsuta
cluster_156	AT5G05070.1	A.thaliana	CARHR208200.1	C.hirsuta
cluster_6600	AT5G05360.1	A.thaliana	CARHR207880.1	C.hirsuta
cluster_7997	AT5G05365.1	A.thaliana	CARHR207870.1	C.hirsuta
cluster_6602	AT5G05490.1	A.thaliana	CARHR207780.1	C.hirsuta
cluster_336	AT5G05940.1	A.thaliana	CARHR207280.1	C.hirsuta
cluster_7999	AT5G05990.1	A.thaliana	CARHR207220.1	C.hirsuta
cluster_8000	AT5G06760.1	A.thaliana	CARHR206420.1	C.hirsuta
cluster_1214	AT5G07630.1	A.thaliana	CARHR205520.1	C.hirsuta
cluster_1721	AT5G07670.1	A.thaliana	CARHR205500.1	C.hirsuta
cluster_306	AT5G07950.1	A.thaliana	CARHR205240.1	C.hirsuta
cluster_1878	AT5G08415.1	A.thaliana	CARHR204620.1	C.hirsuta
cluster_1722	AT5G08440.2	A.thaliana	CARHR204570.1	C.hirsuta
cluster_6606	AT5G08580.1	A.thaliana	CARHR204380.1	C.hirsuta
cluster_4034	AT5G09400.1	A.thaliana	CARHR204010.1	C.hirsuta
cluster_1231	AT5G09420.1	A.thaliana	CARHR203980.1	C.hirsuta
cluster_1028	AT5G09760.1	A.thaliana	CARHR203640.1	C.hirsuta
cluster_5469	AT5G10630.2	A.thaliana	CARHR202670.1	C.hirsuta
cluster_2403	AT5G10770.1	A.thaliana	CARHR202530.1	C.hirsuta
cluster_8012	AT5G10780.2	A.thaliana	CARHR202520.1	C.hirsuta
cluster_1429	AT5G11020.1	A.thaliana	CARHR202270.1	C.hirsuta
cluster_2404	AT5G11100.1	A.thaliana	CARHR202200.1	C.hirsuta
cluster_2670	AT5G11240.1	A.thaliana	CARHR202090.1	C.hirsuta
cluster_6560	AT5G11710.1	A.thaliana	CARHR201510.1	C.hirsuta
cluster_10391	AT5G13830.1	A.thaliana	CARHR199600.1	C.hirsuta
cluster_8014	AT5G14180.1	A.thaliana	CARHR199150.1	C.hirsuta
cluster_8015	AT5G14520.1	A.thaliana	CARHR198790.1	C.hirsuta
cluster_1879	AT5G14600.1	A.thaliana	CARHR198720.1	C.hirsuta
cluster_241	AT5G14670.1	A.thaliana	CARHR198650.1	C.hirsuta
cluster_8016	AT5G14710.1	A.thaliana	CARHR198600.1	C.hirsuta
cluster_1574	AT5G14880.1	A.thaliana	CARHR198470.1	C.hirsuta
cluster_10395	AT5G15920.1	A.thaliana	CARHR197390.1	C.hirsuta
cluster_697	AT5G16490.1	A.thaliana	CARHR196740.1	C.hirsuta
cluster_4517	AT5G16715.1	A.thaliana	CARHR196470.1	C.hirsuta
cluster_8018	AT5G16740.1	A.thaliana	CARHR196440.1	C.hirsuta
cluster_3494	AT5G17570.1	A.thaliana	CARHR195610.1	C.hirsuta
cluster_10398	AT5G17780.2	A.thaliana	CARHR195390.1	C.hirsuta
cluster_10399	AT5G18100.1	A.thaliana	CARHR194970.1	C.hirsuta
cluster_6	AT5G18270.1	A.thaliana	CARHR194790.1	C.hirsuta
cluster_6615	AT5G19830.1	A.thaliana	CARHR193050.1	C.hirsuta
cluster_2410	AT5G22030.2	A.thaliana	CARHR191500.1	C.hirsuta
cluster_10400	AT5G22370.1	A.thaliana	CARHR191160.1	C.hirsuta
cluster_1725	AT5G22790.1	A.thaliana	CARHR190810.1	C.hirsuta
cluster_2353	AT5G24270.1	A.thaliana	CARHR189260.1	C.hirsuta
cluster_4025	AT5G24450.1	A.thaliana	CARHR188960.1	C.hirsuta
cluster_302	AT5G25430.1	A.thaliana	CARHR188010.1	C.hirsuta
cluster_10401	AT5G26010.1	A.thaliana	CARHR187270.1	C.hirsuta
cluster_919	AT5G26742.2	A.thaliana	CARHR187000.1	C.hirsuta
cluster_1575	AT5G26760.2	A.thaliana	CARHR186810.1	C.hirsuta
cluster_5476	AT5G27720.1	A.thaliana	CARHR186240.1	C.hirsuta
cluster_8026	AT5G27970.2	A.thaliana	CARHR185700.1	C.hirsuta
cluster_6617	AT5G28830.1	A.thaliana	CARHR185340.1	C.hirsuta
cluster_10404	AT4G06676.1	A.thaliana	CARHR260060.1	C.hirsuta
cluster_174	AT4G08040.1	A.thaliana	CARHR259250.1	C.hirsuta
cluster_2411	AT4G08350.1	A.thaliana	CARHR259450.1	C.hirsuta
cluster_8029	AT4G10130.1	A.thaliana	CARHR261220.1	C.hirsuta
cluster_175	AT4G10440.1	A.thaliana	CARHR256210.1	C.hirsuta
cluster_174	AT4G11280.1	A.thaliana	CARHR255310.1	C.hirsuta
cluster_8032	AT4G11670.1	A.thaliana	CARHR254700.1	C.hirsuta
cluster_387	AT4G11680.1	A.thaliana	CARHR254690.1	C.hirsuta
cluster_1577	AT4G12010.1	A.thaliana	CARHR254250.1	C.hirsuta
cluster_1030	AT4G12120.1	A.thaliana	CARHR254060.1	C.hirsuta
cluster_6621	AT4G12610.2	A.thaliana	CARHR253560.1	C.hirsuta
cluster_3559	AT4G05390.1	A.thaliana	CARHR252190.1	C.hirsuta
cluster_10409	AT4G05430.1	A.thaliana	CARHR252150.1	C.hirsuta
cluster_4043	AT4G03540.1	A.thaliana	CARHR251970.1	C.hirsuta
cluster_5159	AT4G03220.1	A.thaliana	CARHR251670.1	C.hirsuta
cluster_6622	AT4G02620.1	A.thaliana	CARHR250910.1	C.hirsuta
cluster_3040	AT4G02380.1	A.thaliana	CARHR250570.1	C.hirsuta
cluster_5135	AT4G02050.1	A.thaliana	CARHR249630.1	C.hirsuta
cluster_1416	AT4G01630.1	A.thaliana	CARHR250030.1	C.hirsuta
cluster_5480	AT4G01030.1	A.thaliana	CARHR249300.1	C.hirsuta
cluster_70	AT4G01010.1	A.thaliana	CARHR249330.1	C.hirsuta
cluster_2413	AT4G00480.2	A.thaliana	CARHR248590.1	C.hirsuta
cluster_8038	AT4G00340.1	A.thaliana	CARHR248430.1	C.hirsuta
cluster_4877	AT4G00170.1	A.thaliana	CARHR248200.1	C.hirsuta
cluster_491	AT4G38130.1	A.thaliana	CARHR293890.1	C.hirsuta
cluster_1882	AT4G38220.2	A.thaliana	CARHR294000.1	C.hirsuta
cluster_922	AT4G38470.1	A.thaliana	CARHR294190.1	C.hirsuta
cluster_8040	AT4G38640.1	A.thaliana	CARHR294360.1	C.hirsuta
cluster_388	AT4G39050.1	A.thaliana	CARHR247700.1	C.hirsuta
cluster_1462	AT4G39390.1	A.thaliana	CARHR247320.1	C.hirsuta
cluster_4045	AT4G37920.1	A.thaliana	CARHR246330.1	C.hirsuta
cluster_923	AT4G36945.1	A.thaliana	CARHR245560.1	C.hirsuta
cluster_4015	AT4G36860.1	A.thaliana	CARHR245220.1	C.hirsuta
cluster_976	AT4G36650.1	A.thaliana	CARHR244990.1	C.hirsuta
cluster_8044	AT4G36520.1	A.thaliana	CARHR244830.1	C.hirsuta
cluster_10416	AT4G35987.1	A.thaliana	CARHR244380.1	C.hirsuta
cluster_10417	AT4G35910.1	A.thaliana	CARHR244310.1	C.hirsuta
cluster_6623	AT4G35335.1	A.thaliana	CARHR243660.1	C.hirsuta
cluster_709	AT4G35230.1	A.thaliana	CARHR243550.1	C.hirsuta
cluster_3562	AT4G35160.1	A.thaliana	CARHR042980.1	C.hirsuta
cluster_1233	AT4G34370.1	A.thaliana	CARHR242400.1	C.hirsuta
cluster_10418	AT4G34190.1	A.thaliana	CARHR242610.1	C.hirsuta
cluster_4526	AT4G34100.1	A.thaliana	CARHR242210.1	C.hirsuta
cluster_6624	AT4G34030.1	A.thaliana	CARHR242170.1	C.hirsuta
cluster_4527	AT4G33945.1	A.thaliana	CARHR242070.1	C.hirsuta
cluster_3972	AT4G33490.2	A.thaliana	CARHR241570.1	C.hirsuta
cluster_8048	AT4G33440.1	A.thaliana	CARHR241500.1	C.hirsuta
cluster_8049	AT4G33330.2	A.thaliana	CARHR241380.1	C.hirsuta
cluster_2189	AT4G32920.1	A.thaliana	CARHR240930.1	C.hirsuta
cluster_3466	AT4G32600.1	A.thaliana	CARHR240570.1	C.hirsuta
cluster_1464	AT4G32285.1	A.thaliana	CARHR240180.1	C.hirsuta
cluster_3564	AT4G31420.2	A.thaliana	CARHR239300.1	C.hirsuta
cluster_440	AT4G31350.1	A.thaliana	CARHR239230.1	C.hirsuta
cluster_6626	AT4G31300.2	A.thaliana	CARHR239170.1	C.hirsuta
cluster_1884	AT4G31115.2	A.thaliana	CARHR239020.1	C.hirsuta
cluster_1226	AT4G31020.2	A.thaliana	CARHR238940.1	C.hirsuta
cluster_8054	AT4G29750.1	A.thaliana	CARHR237630.1	C.hirsuta
cluster_711	AT4G29230.1	A.thaliana	CARHR236990.1	C.hirsuta
cluster_3051	AT4G28820.1	A.thaliana	CARHR236610.1	C.hirsuta
cluster_4530	AT4G28770.2	A.thaliana	CARHR236560.1	C.hirsuta
cluster_4048	AT4G28650.1	A.thaliana	CARHR236430.1	C.hirsuta
cluster_6629	AT4G28350.1	A.thaliana	CARHR236050.1	C.hirsuta
cluster_8055	AT4G28210.1	A.thaliana	CARHR235920.1	C.hirsuta
cluster_1731	AT4G28030.1	A.thaliana	CARHR235730.1	C.hirsuta
cluster_10426	AT4G27750.1	A.thaliana	CARHR235480.1	C.hirsuta
cluster_280	AT4G27500.1	A.thaliana	CARHR235180.1	C.hirsuta
cluster_1320	AT4G26740.1	A.thaliana	CARHR234360.1	C.hirsuta
cluster_158	AT4G26510.1	A.thaliana	CARHR234100.1	C.hirsuta
cluster_815	AT4G26300.1	A.thaliana	CARHR233870.1	C.hirsuta
cluster_3052	AT4G26070.2	A.thaliana	CARHR233580.1	C.hirsuta
cluster_5165	AT4G25570.1	A.thaliana	CARHR232990.1	C.hirsuta
cluster_3567	AT4G25150.1	A.thaliana	CARHR232540.1	C.hirsuta
cluster_2006	AT4G24800.1	A.thaliana	CARHR232190.1	C.hirsuta
cluster_6631	AT4G24680.1	A.thaliana	CARHR232060.1	C.hirsuta
cluster_8063	AT4G23540.1	A.thaliana	CARHR230910.1	C.hirsuta
cluster_2412	AT4G22140.1	A.thaliana	CARHR228970.1	C.hirsuta
cluster_858	AT4G22070.1	A.thaliana	CARHR228870.1	C.hirsuta
cluster_10431	AT4G21770.1	A.thaliana	CARHR228510.1	C.hirsuta
cluster_52	AT4G21323.1	A.thaliana	CARHR227900.1	C.hirsuta
cluster_8064	AT4G21190.1	A.thaliana	CARHR227770.1	C.hirsuta
cluster_6524	AT4G21120.1	A.thaliana	CARHR227710.1	C.hirsuta
cluster_10433	AT4G21105.1	A.thaliana	CARHR227690.1	C.hirsuta
cluster_6634	AT4G20940.1	A.thaliana	CARHR227500.1	C.hirsuta
cluster_6635	AT4G20790.1	A.thaliana	CARHR227330.1	C.hirsuta
cluster_4050	AT4G20325.1	A.thaliana	CARHR227150.1	C.hirsuta
cluster_2022	AT4G19880.2	A.thaliana	CARHR226660.1	C.hirsuta
cluster_816	AT4G19810.1	A.thaliana	CARHR226580.1	C.hirsuta
cluster_3505	AT4G19191.1	A.thaliana	CARHR226080.1	C.hirsuta
cluster_8066	AT4G19150.1	A.thaliana	CARHR226020.1	C.hirsuta
cluster_2688	AT4G18290.1	A.thaliana	CARHR225090.1	C.hirsuta
cluster_610	AT4G18180.1	A.thaliana	CARHR224930.1	C.hirsuta
cluster_252	AT4G17770.1	A.thaliana	CARHR224490.1	C.hirsuta
cluster_8069	AT4G17760.1	A.thaliana	CARHR224480.1	C.hirsuta
cluster_10436	AT4G17740.1	A.thaliana	CARHR224460.1	C.hirsuta
cluster_10437	AT4G17180.1	A.thaliana	CARHR223750.1	C.hirsuta
cluster_3570	AT4G16600.1	A.thaliana	CARHR223100.1	C.hirsuta
cluster_5170	AT4G16260.1	A.thaliana	CARHR222640.1	C.hirsuta
cluster_2191	AT4G16141.1	A.thaliana	CARHR222430.1	C.hirsuta
cluster_6638	AT4G15770.1	A.thaliana	CARHR290260.1	C.hirsuta
cluster_3056	AT4G14640.1	A.thaliana	CARHR221000.1	C.hirsuta
cluster_6639	AT4G14180.1	A.thaliana	CARHR220210.1	C.hirsuta
cluster_8075	AT4G14147.2	A.thaliana	CARHR220180.1	C.hirsuta
cluster_12843	AT4G14050.1	A.thaliana	CARHR220070.1	C.hirsuta
cluster_8076	AT4G13970.1	A.thaliana	CARHR219920.1	C.hirsuta
cluster_8077	AT5G35180.4	A.thaliana	CARHR217280.1	C.hirsuta
cluster_3572	AT5G35390.1	A.thaliana	CARHR217410.1	C.hirsuta
cluster_6641	AT5G35930.1	A.thaliana	CARHR216700.1	C.hirsuta
cluster_10441	AT5G36880.2	A.thaliana	CARHR216250.1	C.hirsuta
cluster_1887	AT5G37060.1	A.thaliana	CARHR272290.1	C.hirsuta
cluster_6642	AT5G37590.1	A.thaliana	CARHR215300.1	C.hirsuta
cluster_2998	AT5G37740.2	A.thaliana	CARHR215080.1	C.hirsuta
cluster_1037	AT5G41970.1	A.thaliana	CARHR212590.1	C.hirsuta
cluster_8081	AT5G40530.2	A.thaliana	CARHR261450.1	C.hirsuta
cluster_768	AT5G40230.1	A.thaliana	CARHR261880.1	C.hirsuta
cluster_8082	AT5G39960.1	A.thaliana	CARHR262220.1	C.hirsuta
cluster_6645	AT5G39400.1	A.thaliana	CARHR262960.1	C.hirsuta
cluster_8083	AT5G38070.1	A.thaliana	CARHR214670.1	C.hirsuta
cluster_8085	AT5G47680.1	A.thaliana	CARHR173630.1	C.hirsuta
cluster_1323	AT5G47635.1	A.thaliana	CARHR173680.1	C.hirsuta
cluster_10444	AT5G47630.1	A.thaliana	CARHR173690.1	C.hirsuta
cluster_8086	AT5G46530.1	A.thaliana	CARHR175050.1	C.hirsuta
cluster_10448	AT5G45310.1	A.thaliana	CARHR176830.1	C.hirsuta
cluster_8089	AT5G44300.1	A.thaliana	CARHR178890.1	C.hirsuta
cluster_5177	AT3G05870.1	A.thaliana	CARHR080330.1	C.hirsuta
cluster_769	AT5G43870.1	A.thaliana	CARHR179560.1	C.hirsuta
cluster_6646	AT5G43680.1	A.thaliana	CARHR179930.1	C.hirsuta
cluster_3061	AT5G42940.1	A.thaliana	CARHR181150.1	C.hirsuta
cluster_3062	AT5G42880.1	A.thaliana	CARHR181260.1	C.hirsuta
cluster_10451	AT5G42770.2	A.thaliana	CARHR181730.1	C.hirsuta
cluster_10452	AT5G42760.2	A.thaliana	CARHR181720.1	C.hirsuta
cluster_3063	AT5G42660.1	A.thaliana	CARHR181570.1	C.hirsuta
cluster_6647	AT5G42520.1	A.thaliana	CARHR181860.1	C.hirsuta
cluster_10454	AT5G42320.1	A.thaliana	CARHR284930.1	C.hirsuta
cluster_5179	AT5G48120.1	A.thaliana	CARHR259290.1	C.hirsuta
cluster_2695	AT5G48390.1	A.thaliana	CARHR183800.1	C.hirsuta
cluster_1584	AT5G48880.2	A.thaliana	CARHR182840.1	C.hirsuta
cluster_602	AT5G49340.1	A.thaliana	CARHR182220.1	C.hirsuta
cluster_5919	AT5G49540.1	A.thaliana	CARHR287970.1	C.hirsuta
cluster_2187	AT5G49900.1	A.thaliana	CARHR258820.1	C.hirsuta
cluster_8095	AT5G49920.1	A.thaliana	CARHR258800.1	C.hirsuta
cluster_10456	AT5G49930.1	A.thaliana	CARHR258790.1	C.hirsuta
cluster_8096	AT5G50350.1	A.thaliana	CARHR258130.1	C.hirsuta
cluster_2419	AT5G50640.1	A.thaliana	CARHR257720.1	C.hirsuta
cluster_5487	AT5G50850.1	A.thaliana	CARHR257400.1	C.hirsuta
cluster_6649	AT5G50890.1	A.thaliana	CARHR257370.1	C.hirsuta
cluster_10460	AT5G50930.1	A.thaliana	CARHR257290.1	C.hirsuta
cluster_10461	AT5G50990.1	A.thaliana	CARHR257210.1	C.hirsuta
cluster_10464	AT5G51010.1	A.thaliana	CARHR257180.1	C.hirsuta
cluster_6650	AT5G51700.1	A.thaliana	CARHR264540.1	C.hirsuta
cluster_10466	AT5G52910.1	A.thaliana	CARHR265900.1	C.hirsuta
cluster_8097	AT5G52950.1	A.thaliana	CARHR265920.1	C.hirsuta
cluster_159	AT5G53510.1	A.thaliana	CARHR266650.1	C.hirsuta
cluster_3576	AT5G53530.1	A.thaliana	CARHR266670.1	C.hirsuta
cluster_8098	AT5G53850.2	A.thaliana	CARHR266980.1	C.hirsuta
cluster_6654	AT5G54440.1	A.thaliana	CARHR267710.1	C.hirsuta
cluster_8099	AT5G55210.1	A.thaliana	CARHR268570.1	C.hirsuta
cluster_8100	AT5G55570.1	A.thaliana	CARHR268880.1	C.hirsuta
cluster_1	AT5G56110.1	A.thaliana	CARHR269480.1	C.hirsuta
cluster_22	AT5G56460.1	A.thaliana	CARHR270100.1	C.hirsuta
cluster_1468	AT5G56720.1	A.thaliana	CARHR270470.1	C.hirsuta
cluster_2338	AT5G57035.1	A.thaliana	CARHR270790.1	C.hirsuta
cluster_10	AT5G57260.1	A.thaliana	CARHR271060.1	C.hirsuta
cluster_10473	AT5G57850.1	A.thaliana	CARHR271590.1	C.hirsuta
cluster_6656	AT5G57910.1	A.thaliana	CARHR271690.1	C.hirsuta
cluster_3065	AT5G58003.1	A.thaliana	CARHR271800.1	C.hirsuta
cluster_1237	AT5G58010.1	A.thaliana	CARHR271820.1	C.hirsuta
cluster_10476	AT5G58240.1	A.thaliana	CARHR272040.1	C.hirsuta
cluster_1891	AT5G58560.1	A.thaliana	CARHR272390.1	C.hirsuta
cluster_118	AT5G59850.1	A.thaliana	CARHR273440.1	C.hirsuta
cluster_5922	AT5G60160.1	A.thaliana	CARHR273810.1	C.hirsuta
cluster_1325	AT5G60740.1	A.thaliana	CARHR274420.1	C.hirsuta
cluster_338	AT5G60780.1	A.thaliana	CARHR274460.1	C.hirsuta
cluster_8104	AT5G60790.1	A.thaliana	CARHR274470.1	C.hirsuta
cluster_6658	AT5G60980.2	A.thaliana	CARHR274690.1	C.hirsuta
cluster_10480	AT5G62040.1	A.thaliana	CARHR275830.1	C.hirsuta
cluster_642	AT5G62310.1	A.thaliana	CARHR276100.1	C.hirsuta
cluster_2025	AT5G62730.1	A.thaliana	CARHR276520.1	C.hirsuta
cluster_10481	AT5G62840.1	A.thaliana	CARHR276620.1	C.hirsuta
cluster_10482	AT5G63000.1	A.thaliana	CARHR276810.1	C.hirsuta
cluster_10483	AT5G63080.1	A.thaliana	CARHR276890.1	C.hirsuta
cluster_1469	AT5G63390.1	A.thaliana	CARHR277220.1	C.hirsuta
cluster_10484	AT5G63440.2	A.thaliana	CARHR277290.1	C.hirsuta
cluster_545	AT5G63550.2	A.thaliana	CARHR277410.1	C.hirsuta
cluster_3067	AT5G63830.1	A.thaliana	CARHR277730.1	C.hirsuta
cluster_457	AT5G63970.1	A.thaliana	CARHR277890.1	C.hirsuta
cluster_10485	AT5G64470.2	A.thaliana	CARHR278430.1	C.hirsuta
cluster_2347	AT5G65090.1	A.thaliana	CARHR279000.1	C.hirsuta
cluster_6662	AT5G65165.1	A.thaliana	CARHR279080.1	C.hirsuta
cluster_6663	AT5G65400.1	A.thaliana	CARHR279370.1	C.hirsuta
cluster_4893	AT5G65440.3	A.thaliana	CARHR279420.1	C.hirsuta
cluster_2196	AT5G65450.1	A.thaliana	CARHR279430.1	C.hirsuta
cluster_174	AT5G65800.1	A.thaliana	CARHR279800.1	C.hirsuta
cluster_3579	AT5G67540.2	A.thaliana	CARHR280060.1	C.hirsuta
cluster_608	AT5G67100.1	A.thaliana	CARHR280550.1	C.hirsuta
cluster_1720	AT5G66700.1	A.thaliana	CARHR281020.1	C.hirsuta
cluster_10493	AT4G13330.1	A.thaliana	CARHR218870.1	C.hirsuta
cluster_2699	AT4G12910.1	A.thaliana	CARHR218250.1	C.hirsuta
cluster_3547	AT5G43745.1	A.thaliana	CARHR179740.1	C.hirsuta
cluster_450	AT5G50750.1	A.thaliana	CARHR257580.1	C.hirsuta
cluster_494	AT2G37790.1	A.thaliana	CARHR131740.1	C.hirsuta
